Transcript Sense_junction_reads Antisense_junction_reads
BL33596_cuf0 1 0
BL34318_cuf0 1 0
BL37905_cuf0 0 6
BL39209_cuf0 1 0
BL39632_cuf0 2 0
BL39790_cuf0 1 0
BL40395_cuf2 2 0
BL42080_cuf0 1 0
BL42718_cuf0 6 0
BL43059_cuf1 2 0
BL43210_cuf2 0 1
BL45017_cuf0 1 0
BL45245_cuf0 1 0
BL46784_cuf0 1 0
BL46791_cuf0 1 0
BL46838_cuf0 0 1
BL47610_cuf0 1 0
BL48187_cuf0 1 0
BL48449_cuf1 1 0
BL49993_cuf0 1 0
BL52172_cuf2 1 0
BL52248_cuf0 1 0
BL52408_cuf0 1 0
BL52889_cuf0 1 0
BL53087_cuf0 1 0
BL53436_cuf2 3 0
BL53826_cuf1 3 0
BL54529_cuf0 1 0
BL55836_cuf3 1 0
BL56599_cuf0 3 0
BL57202_cuf0 1 0
BL57278_cuf0 1 0
BL58053_cuf0 1 0
BL58215_cuf1 1 0
BL58524_cuf0 1 0
BL58530_cuf0 1 0
BL58559_cuf0 1 0
BL58667_cuf0 1 0
BL58895_cuf0 5 0
BL59638_cuf0 4 0
BL59691_cuf0 0 2
BL59841_cuf0 7 0
BL60046_cuf0 1 0
BL60094_cuf0 1 0
BL60344_cuf0 1 0
BL61325_cuf0 1 0
BL61326_cuf0 1 0
BL61647_cuf0 1 0
BL62757_cuf0 1 0
BL63537_cuf3 2 0
BL63872_cuf0 0 2
BL64061_cuf0 38 0
BL64444_cuf0 0 23
BL64733_cuf1 2 0
BL65563_cuf1 2 0
BL66092_cuf1 1 0
BL66322_cuf3 1 0
BL67046_cuf0 5 0
BL67809_cuf0 1 0
BL68626_cuf0 1 0
BL68781_cuf0 0 1
BL68921_cuf0 2 0
BL70091_cuf0 1 0
BL70670_cuf0 2 0
BL70711_cuf2 9 1
BL72550_cuf0 2 0
BL72735_cuf6 1 0
BL73153_cuf0 1 0
BL73317_cuf0 1 0
BL73458_cuf0 1 0
BL74447_cuf1 1 0
BL74563_cuf0 0 1
BL74652_cuf0 1 0
BL75093_cuf0 1 0
BL75138_cuf0 1 0
BL75703_cuf3 1 0
BL75791_cuf0 1 0
BL76143_cuf0 1 0
BL76574_cuf2 1 0
BL77685_cuf0 1 0
BL79048_cuf0 1 0
BL79502_cuf3 1 0
BL80211_cuf0 1 0
BL80353_cuf1 1 1
BL80754_cuf0 3 0
BL80860_cuf3 1 0
BL81175_cuf0 1 0
BL81377_cuf0 0 1
BL82838_cuf0 1 0
BL83450_cuf0 1 0
BL83748_cuf1 198 0
BL83795_cuf1 0 5
BL83797_cuf0 1 0
BL84433_cuf0 1 0
BL84581_cuf0 1 0
BL84701_cuf2 1 0
BL85654_cuf0 1 0
BL87504_cuf1 1 0
BL88002_cuf2 1 0
BL88096_cuf0 2 0
BL88231_cuf0 1 0
BL88770_cuf0 1 0
BL88796_cuf0 1 0
BL89546_cuf0 1 0
BL90066_cuf0 1 0
BL90125_cuf0 2 0
BL90682_cuf0 2 0
BL91342_cuf0 1 0
BL95002_evm1 1 0
BL95012_evm1 0 1
BL95041_evm1 0 1
BL95051_evm0 1 0
BL95094_evm0 1 0
BL95096_evm1 1 0
BL95100_evm0 1 0
BL95259_evm1 1 0
BL95309_evm1 1 0
BL95366_evm0 2 0
BL95371_evm1 2 0
BL95391_evm0 1 0
BL95398_evm0 4 0
BL95410_evm1 1 0
BL95417_evm0 1 0
BL95489_evm0 1 0
BL95502_evm0 1 0
BL95506_evm0 3 0
BL95526_evm0 1 0
BL95536_evm0 2 0
BL95542_evm0 2 0
BL95543_evm3 1 0
BL95571_evm1 2 0
BL95597_evm0 1 0
BL95620_evm1 1 0
BL95636_evm1 1 0
BL95647_evm0 1 0
BL95706_evm0 1 0
BL95707_evm1 2 0
BL95759_evm1 1 0
BL95787_evm2 1 0
BL95807_evm1 1 0
BL95824_evm2 1 0
BL95826_evm1 9 0
BL95891_evm1 1 0
BL95955_evm1 2 0
BL95956_evm0 1 0
BL95994_evm5 1 0
BL95996_evm0 1 0
BL96016_evm0 2 0
BL96017_evm1 5 0
BL96039_evm1 1 0
BL96092_evm1 5 0
BL96093_evm1 1 0
BL96094_evm0 1 0
BL96111_evm0 3 0
BL96112_evm1 1 0
BL96116_evm0 1 0
BL96137_evm1 1 0
BL96279_cuf0 1 0
BL96326_cuf2 1 0
BL96388_cuf67 1 0
BL96446_cuf1 1 0
BL96450_cuf2 1 0
BL96500_cuf1 1 0
BL96654_cuf4 1 0
BL96657_cuf13 1 0
BL96787_cuf3 1 0
BL96805_cuf2 1 0
BL96862_cuf3 1 0
BL96926_cuf8 1 0
BL97090_cuf29 1 0
BL97207_cuf2 1 0
BL97218_cuf3 1 0
BL97269_cuf2 1 0
BL97272_cuf8 2 0
BL97348_cuf0 2 0
BL97380_cuf1 1 0
BL97416_cuf11 2 0
BL97432_cuf0 1 0
BL97449_cuf0 1 0
