Transcript Sense_junction_reads Antisense_junction_reads
BL08657_cuf1 2 0
BL08684_cuf0 3 0
BL08687_evm0 3 0
BL08698_cuf0 3 0
BL08699_cuf1 2 0
BL08701_cuf0 1 0
BL08718_cuf1 2 0
BL08720_cuf0 1 0
BL08739_cuf0 2 0
BL08758_cuf0 1 0
BL08759_evm3 1 0
BL08761_cuf8 6 0
BL08768_evm1 1 0
BL08771_cuf0 1 0
BL08774_cuf0 2 0
BL08775_cuf1 1 0
BL08808_cuf3 5 0
BL08818_cuf0 1 0
BL08824_evm1 1 0
BL08832_evm0 3 0
BL08850_cuf5 4 0
BL08863_cuf6 3 0
BL08873_cuf0 1 0
BL08877_evm0 13 0
BL08897_cuf3 1 0
BL08902_cuf2 1 0
BL08912_evm5 1 0
BL08916_cuf0 1 0
BL08917_cuf0 6 0
BL08925_cuf0 1 0
BL08937_cuf0 1 0
BL08970_cuf0 2 0
BL08974_cuf2 2 0
BL08975_cuf11 2 0
BL08990_cuf0 2 0
BL09013_evm1 7 0
BL09017_cuf2 3 0
BL09050_evm3 1 0
BL09073_evm0 1 0
BL09078_cuf6 3 0
BL09081_cuf1 2 0
BL09082_evm1 3 0
BL09088_cuf4 18 0
BL09109_cuf11 2 0
BL09110_cuf0 5 0
BL09114_evm0 1 0
BL09120_cuf2 2 0
BL09121_cuf5 1 0
BL09134_evm2 10 0
BL09142_evm14 1 0
BL09152_cuf1 1 0
BL09159_cuf0 1 0
BL09161_cuf3 2 0
BL09162_evm1 2 0
BL09187_cuf0 1 0
BL09206_cuf9 0 1
BL09217_evm0 1 0
BL09234_cuf0 6 0
BL09246_cuf1 1 0
BL09248_cuf3 1 0
BL09257_evm0 1 0
BL09261_cuf10 2 0
BL09299_evm0 1 0
BL09302_evm0 1 0
BL09303_cuf0 71 0
BL09304_evm1 1 0
BL09327_cuf0 1 0
BL09336_cuf6 1 0
BL09343_evm0 1 0
BL09348_cuf0 1 0
BL09354_cuf2 1 0
BL09364_evm0 1 0
BL09390_cuf4 1 0
BL09399_evm0 18 0
BL09401_cuf1 1 0
BL09405_cuf0 1 0
BL09420_evm0 2 0
BL09426_evm1 5 0
BL09427_cuf2 3 0
BL09431_cuf0 1 0
BL09433_cuf0 2 0
BL09437_cuf5 3 0
BL09446_cuf2 1 0
BL09465_cuf0 1 0
BL09526_cuf7 10 0
BL09538_cuf6 2 0
BL09543_cuf0 3 0
BL09550_cuf0 1 0
BL09565_cuf7 2 0
BL09568_cuf5 0 1
BL09570_cuf1 2 0
BL09575_cuf0 1 0
BL09580_evm0 2 0
BL09581_cuf4 1 0
BL09583_cuf0 1 0
BL09594_cuf12 3 0
BL09601_evm0 5 0
BL09610_cuf0 1 0
BL09614_evm0 1 0
BL09619_cuf0 2 0
BL09626_cuf3 5 0
BL09638_cuf0 3 0
BL09643_cuf2 2 0
BL09644_cuf1 6 0
BL09656_cuf2 1 0
BL09682_cuf0 1 0
BL09683_cuf3 2 0
BL09711_cuf0 1 0
BL09719_cuf0 1 0
BL09723_cuf0 1 0
BL09730_cuf7 1 0
BL09737_cuf0 1 0
BL09751_cuf5 8 1
BL09775_cuf0 1 0
BL09787_cuf11 2 0
BL09815_cuf0 1 0
BL09855_evm0 1 0
BL09872_evm1 1 0
BL09877_cuf15 2 0
BL09886_cuf6 1 0
BL09896_evm1 1 0
BL09903_cuf1 2 0
BL09913_cuf1 1 0
BL09923_evm0 1 0
BL09925_cuf8 2 0
BL09927_evm0 1 0
BL09932_cuf0 2 0
BL09936_cuf6 3 0
BL09953_cuf1 1 0
BL09955_cuf2 1 0
BL09992_evm1 1 0
BL09994_cuf0 1 0
BL10004_cuf2 3 0
BL10008_evm0 9 0
BL10011_cuf0 2 0
BL10019_cuf6 1 0
BL10030_cuf0 1 0
BL10046_evm5 1 0
BL10048_cuf12 1 0
BL10055_evm28 3 0
BL10060_cuf3 1 0
BL10072_evm0 4 0
BL10086_cuf8 1 0
BL10088_evm0 1 0
BL10090_cuf3 1 0
BL10096_cuf3 5 0
BL10124_cuf0 1 0
BL10128_cuf0 10 0
BL10141_evm11 1 0
BL10146_cuf2 1 0
BL10153_cuf5 3 0
BL10168_cuf5 1 0
BL10170_cuf0 3 0
BL10179_cuf3 5 0
BL10195_cuf0 1 0
BL10201_cuf1 1 0
BL10205_cuf2 1 0
BL10210_cuf0 2 0
BL10233_cuf0 2 0
BL10235_cuf0 2 0
BL10239_cuf0 2 0
BL10268_evm0 1 0
BL10269_cuf22 1 0
BL10270_cuf20 1 0
BL10271_evm0 1 0
BL10273_cuf1 6 0
BL10279_cuf3 1 0
BL10286_cuf5 1 0
BL10287_cuf11 1 0
BL10289_cuf0 2 0
BL10290_cuf1 1 0
BL10305_cuf0 3 0
BL10306_cuf0 1 0
BL10311_cuf1 5 0
BL10321_cuf6 2 0
BL10326_cuf0 2 0
BL10342_cuf0 1 0
BL10368_cuf4 2 0
BL10394_cuf5 3 0
BL10412_cuf22 4 0
BL10422_cuf2 1 0
BL10424_cuf0 1 0
BL10428_evm4 1 0
BL10431_evm9 1 0
BL10433_cuf3 1 0
BL10436_cuf0 1 0
BL10442_cuf4 3 0
BL10443_evm0 1 0
BL10451_cuf0 5 0
BL10461_cuf0 1 0
BL10464_cuf3 1 0
BL10470_evm6 1 0
BL10475_evm0 2 0
BL10484_evm0 1 0
BL10505_cuf0 1 0
BL10510_evm2 3 0
BL10518_cuf1 1 0
BL10521_evm1 49 1
BL10530_cuf0 2 0
BL10576_evm1 1 0
BL10577_cuf17 5 0
BL10605_cuf0 1 0
BL10617_cuf0 2 0
BL10619_cuf0 2 0
BL10623_cuf1 1 0
BL10638_evm1 2 0
BL10645_cuf0 3 0
BL10647_evm0 1 0
BL10656_evm0 1 0
BL10667_cuf1 1 0
BL10686_evm0 2 0
BL10691_cuf1 5 0
BL10697_cuf0 1 0
BL10706_cuf2 1 0
BL10718_cuf2 1 0
BL10731_cuf1 1 0
BL10738_cuf0 7 0
BL10742_cuf1 2 0
BL10754_cuf1 2 0
BL10758_cuf0 2 0
BL10762_cuf3 1 0
BL10782_cuf1 2 0
BL10789_evm1 2 0
BL10791_cuf1 4 0
BL10802_evm5 2 0
BL10803_evm0 4 0
BL10804_cuf0 2 0
BL10809_evm0 1 0
BL10810_cuf19 3 0
BL10824_cuf1 1 0
BL10829_evm0 2 0
BL10838_cuf0 2 0
BL10839_cuf7 2 0
BL10849_cuf1 2 0
BL10863_cuf15 4 0
BL10879_cuf3 5 0
BL10888_cuf0 1 0
BL10895_evm4 1 0
BL10904_evm1 1 0
BL10905_cuf4 2 0
BL10910_cuf1 1 0
BL10932_cuf0 1 0
BL10940_cuf13 3 0
BL10941_cuf0 3 0
BL10943_cuf0 1 0
BL10960_cuf0 1 0
BL10970_cuf0 5 0
BL11029_evm1 1 0
BL11035_cuf3 1 0
BL11036_cuf7 2 0
BL11054_evm3 1 0
BL11062_cuf3 2 0
BL11066_cuf1 8 0
BL11073_cuf0 3 0
BL11074_evm6 4 0
BL11079_cuf0 2 0
BL11086_cuf6 7 0
BL11089_evm9 3 0
BL11095_evm0 1 0
BL11117_evm10 1 0
BL11128_evm0 1 0
BL11146_evm3 1 0
BL11147_cuf0 3 0
BL11173_evm4 1 0
BL11182_evm0 2 0
BL11191_cuf1 1 0
BL11214_cuf1 1 0
BL11219_cuf0 1 0
BL11226_evm2 1 0
BL11241_cuf4 2 0
BL11244_evm0 1 0
BL11261_cuf0 2 0
BL11264_evm19 3 0
BL11268_cuf1 2 0
BL11270_cuf1 1 0
BL11281_cuf2 1 0
BL11283_evm0 3 0
BL11316_cuf2 1 0
BL11320_cuf10 4 0
BL11327_cuf5 1 0
BL11329_cuf1 2 0
BL11330_evm0 4 0
BL11340_cuf2 1 0
BL11342_cuf2 1 0
BL11347_evm2 4 0
BL11348_evm0 4 0
BL11374_cuf1 2 0
BL11379_evm0 4 0
BL11384_evm0 1 0
BL11399_evm0 1 0
BL11401_cuf0 2 0
BL11403_cuf0 1 0
BL11405_evm0 2 0
BL11411_evm4 3 0
BL11414_cuf0 1 0
BL11420_cuf5 1 0
BL11443_cuf12 2 0
BL11447_cuf0 1 0
BL11448_cuf2 2 0
BL11455_cuf4 1 0
BL11458_cuf6 1 0
BL11484_cuf0 1 0
BL11489_evm3 7 0
BL11503_evm2 1 0
BL11508_cuf0 1 0
BL11510_cuf2 3 0
BL11514_cuf3 2 0
BL11527_cuf0 1 0
BL11528_evm0 2 0
BL11533_cuf2 3 0
BL11540_cuf3 1 0
BL11547_cuf0 1 0
BL11557_evm1 2 0
BL11575_evm0 1 0
BL11577_evm3 2 0
BL11578_evm1 3 0
BL11580_cuf0 4 0
BL11582_cuf0 2 0
BL11585_evm5 1 0
BL11592_cuf0 3 0
BL11599_cuf4 2 0
BL11605_cuf0 1 0
BL11620_evm0 1 0
BL11621_cuf9 2 0
BL11627_evm0 1 0
BL11630_cuf1 3 0
BL11632_cuf1 1 0
BL11651_evm1 0 1
BL11660_cuf3 1 0
BL11677_cuf3 1 0
BL11679_cuf0 1 0
BL11692_cuf1 2 0
BL11694_cuf10 2 0
BL11700_cuf1 1 0
BL11702_evm5 2 0
BL11703_cuf0 1 0
BL11705_cuf9 1 0
BL11714_cuf0 1 0
BL11743_cuf0 4 0
BL11754_cuf1 0 4
BL11760_cuf7 1 0
BL11762_cuf1 2 0
BL11792_cuf0 1 0
BL11797_cuf1 1 0
BL11803_cuf0 4 0
BL11813_cuf0 1 0
BL11830_evm2 1 0
BL11831_cuf0 1 0
BL11840_evm0 1 0
BL11842_cuf1 2 0
BL11851_cuf5 2 0
BL11856_cuf0 1 0
BL11860_cuf0 3 0
BL11863_evm3 3 0
BL11866_cuf0 3 0
BL11887_cuf3 1 0
BL11899_evm0 1 0
BL11902_cuf0 1 0
BL11904_cuf4 1 0
BL11910_cuf1 1 0
BL11913_cuf0 2 0
BL11925_cuf5 1 0
BL11931_cuf0 1 0
BL11933_cuf4 1 0
BL11943_evm0 1 0
BL11944_cuf1 4 0
BL11979_cuf0 1 0
BL11992_evm2 4 0
BL12001_evm2 1 0
BL12015_cuf3 3 0
BL12016_cuf1 1 0
BL12021_cuf0 0 1
BL12044_cuf1 1 0
BL12066_cuf22 2 0
BL12068_cuf0 1 0
BL12081_cuf0 6 0
BL12105_cuf0 1 0
BL12122_cuf0 1 0
BL12124_evm0 14 0
BL12128_evm3 1 0
BL12132_evm0 1 0
BL12140_cuf10 1 0
BL12149_evm1 2 0
BL12161_cuf2 4 0
BL12162_cuf1 1 0
BL12169_cuf5 1 0
BL12179_cuf0 2 0
BL12181_evm0 0 1
BL12183_cuf0 1 0
BL12188_cuf0 1 0
BL12192_cuf3 2 0
BL12196_evm1 2 0
BL12204_cuf0 2 0
BL12206_cuf0 2 0
BL12207_cuf3 3 0
BL12210_cuf1 1 0
BL12215_cuf0 1 0
BL12217_cuf1 2 0
BL12253_cuf1 1 0
BL12254_cuf5 2 0
BL12262_evm0 1 0
BL12277_cuf2 2 0
BL12299_cuf3 2 0
BL12307_cuf0 1 0
BL12311_cuf15 1 0
BL12312_cuf3 1 0
BL12320_evm0 1 0
BL12324_evm0 11 0
BL12327_cuf3 2 0
BL12328_cuf7 2 0
BL12329_cuf5 4 0
BL12368_evm0 2 0
BL12371_cuf24 5 0
BL12397_cuf5 1 1
BL12401_cuf15 3 0
BL12425_cuf0 2 0
BL12439_evm0 1 0
BL12443_cuf6 1 0
BL12444_cuf0 1 0
BL12445_cuf1 2 0
BL12450_evm1 0 1
BL12460_cuf0 1 0
BL12462_evm2 4 0
BL12494_cuf4 0 2
BL12520_cuf0 4 0
BL12524_cuf0 2 0
BL12532_evm0 1 0
BL12536_evm0 1 0
BL12538_evm3 2 0
BL12559_cuf7 2 0
BL12565_cuf0 2 0
BL12593_cuf2 2 0
BL12622_evm0 1 0
BL12641_cuf1 1 0
BL12644_cuf18 2 0
BL12645_cuf6 1 0
BL12650_evm0 1 0
BL12651_cuf1 1 0
BL12653_evm8 0 1
BL12658_cuf0 1 0
BL12670_cuf2 2 0
BL12671_cuf2 1 0
BL12677_cuf3 2 0
BL12689_cuf0 3 0
BL12692_evm1 2 0
BL12694_evm0 3 0
BL12697_cuf2 1 0
BL12700_cuf6 1 0
BL12721_evm0 2 0
BL12727_cuf16 1 0
BL12743_cuf7 1 0
BL12745_evm0 1 0
BL12757_cuf0 2 0
BL12761_cuf0 1 0
BL12767_cuf4 2 0
BL12792_evm0 1 0
BL12799_cuf0 1 0
BL12803_cuf0 3 0
BL12804_evm2 1 0
BL12817_cuf0 1 0
BL12818_cuf0 2 0
BL12826_cuf0 5 0
BL12828_cuf0 1 0
BL12832_evm2 1 0
BL12839_cuf0 1 0
BL12844_cuf2 1 0
BL12845_evm0 5 0
BL12853_cuf0 1 0
BL12858_cuf0 1 0
BL12859_cuf2 1 0
BL12862_cuf0 3 0
BL12877_cuf0 1 0
BL12887_cuf0 1 0
BL12898_evm5 2 0
BL12900_cuf2 1 0
BL12918_evm0 1 0
BL12931_cuf0 1 0
BL12936_cuf0 4 0
BL12954_evm0 1 0
BL12958_cuf1 6 0
BL12966_cuf0 1 0
BL12975_evm4 3 0
BL12976_cuf0 1 0
BL12982_evm1 0 2
BL13028_cuf0 2 0
BL13030_evm0 1 0
BL13047_cuf0 3 0
BL13050_cuf0 1 0
BL13063_cuf11 4 0
BL13064_evm7 1 0
BL13074_evm0 3 0
BL13094_cuf0 2 0
BL13114_cuf3 2 0
BL13125_evm1 3 0
BL13139_cuf0 2 0
BL13164_cuf0 1 0
BL13189_cuf7 2 0
BL13196_cuf1 3 0
BL13235_evm0 3 0
BL13238_cuf3 1 0
BL13277_cuf2 1 0
BL13279_cuf0 1 0
BL13289_cuf0 1 0
BL13295_cuf73 1 0
BL13297_cuf0 1 0
BL13298_cuf6 10 0
BL13301_cuf12 1 0
BL13302_evm0 18 0
BL13308_cuf3 2 0
BL13310_cuf3 1 0
BL13311_cuf0 1 4
BL13315_evm0 2 0
BL13329_cuf14 2 0
BL13331_evm2 3 0
BL13341_cuf8 6 0
BL13346_cuf13 1 0
BL13348_cuf10 2 0
BL13350_cuf0 1 0
BL13375_cuf2 1 0
BL13383_cuf2 1 0
BL13396_cuf23 2 0
BL13405_cuf4 2 0
BL13408_cuf2 2 0
BL13420_evm1 12 0
BL13431_cuf1 1 0
BL13435_evm1 9 0
BL13437_evm0 4 0
BL13441_evm0 1 0
BL13457_cuf6 2 0
BL13459_evm4 1 0
BL13467_cuf8 1 0
BL13490_evm0 8 0
BL13499_cuf1 1 0
BL13500_cuf1 2 0
BL13504_cuf0 2 0
BL13505_cuf3 2 0
BL13506_cuf0 5 0
BL13507_cuf0 1 0
BL13511_cuf1 1 0
BL13513_cuf0 1 0
BL13515_evm2 1 0
BL13519_evm17 3 0
BL13531_cuf3 1 0
BL13558_evm0 1 0
BL13568_cuf1 4 0
BL13576_cuf0 2 0
BL13586_evm14 3 0
BL13591_cuf0 1 0
BL13605_evm0 4 0
BL13619_evm0 1 0
BL13635_cuf4 3 0
BL13655_evm0 2 0
BL13663_cuf0 1 0
BL13676_cuf0 1 0
BL13679_cuf0 1 0
BL13698_cuf1 1 0
BL13706_cuf0 1 0
BL13709_cuf2 1 0
BL13731_cuf0 4 0
BL13745_cuf0 1 0
BL13748_cuf5 1 0
BL13759_cuf0 1 0
BL13761_evm8 2 0
BL13785_cuf0 1 0
BL13801_cuf0 6 0
BL13821_evm6 2 0
BL13859_cuf1 1 0
BL13893_cuf1 2 0
BL13894_evm7 2 0
BL13895_evm2 2 0
BL13909_cuf5 1 0
BL13933_evm9 1 0
BL13936_cuf3 1 0
BL13955_evm3 1 0
BL13962_cuf2 3 0
BL13967_evm1 1 0
BL13973_evm8 7 0
BL13974_cuf10 1 0
BL13978_cuf0 1 0
BL13982_cuf2 1 0
BL13987_cuf5 8 0
BL13993_cuf0 1 0
BL13996_cuf1 1 0
BL14005_evm0 1 0
BL14024_cuf0 1 0
BL14031_evm0 2 0
BL14046_cuf0 1 0
BL14048_cuf0 0 1
BL14055_cuf6 1 0
BL14064_cuf2 1 0
BL14085_cuf1 4 0
BL14089_evm0 4 0
BL14096_cuf2 1 0
BL14101_cuf24 3 0
BL14103_cuf0 3 0
BL14110_cuf0 1 0
BL14112_cuf0 1 0
BL14115_cuf4 2 0
BL14127_cuf0 2 0
BL14132_cuf3 3 0
BL14136_evm0 1 0
BL14155_cuf0 1 0
BL14163_cuf0 1 0
BL14167_cuf1 2 0
BL14174_cuf1 1 0
BL14180_evm1 6 0
BL14196_cuf1 1 0
BL14199_cuf1 3 0
BL14210_cuf0 1 0
BL14213_cuf0 1 0
BL14248_cuf2 1 0
BL14252_evm0 1 0
BL14255_evm0 2 0
BL14258_cuf1 2 0
BL14277_cuf0 3 0
BL14288_evm0 1 0
BL14301_evm2 1 0
BL14306_cuf0 2 0
BL14307_cuf5 2 0
BL14331_cuf11 2 0
BL14337_evm0 1 0
BL14342_cuf3 2 0
BL14357_cuf0 0 2
BL14364_cuf14 3 0
BL14366_cuf7 1 0
BL14367_evm1 2 0
BL14393_evm0 1 0
BL14401_cuf0 1 0
BL14408_cuf0 1 0
BL14409_cuf0 1 0
BL14415_cuf4 2 0
BL14418_cuf1 1 0
BL14422_evm0 5 0
BL14442_cuf2 2 0
BL14472_cuf3 3 0
BL14474_cuf0 1 0
BL14482_cuf28 7 0
BL14487_cuf0 4 0
BL14506_cuf4 1 0
BL14524_evm0 1 0
BL14559_cuf0 6 0
BL14561_cuf0 11 0
BL14576_cuf0 1 0
BL14581_evm4 3 0
BL14593_cuf0 1 0
BL14595_evm0 1 0
BL14596_cuf0 1 0
BL14597_cuf0 2 0
BL14603_cuf2 2 0
BL14607_cuf0 2 0
BL14610_evm0 1 0
BL14641_cuf2 3 0
BL14652_cuf2 1 0
BL14672_cuf1 1 0
BL14679_cuf0 2 0
BL14680_cuf0 1 0
BL14681_cuf0 1 0
BL14693_cuf0 2 0
BL14696_cuf0 1 0
BL14706_cuf1 4 0
BL14719_cuf0 1 0
BL14722_cuf0 2 0
BL14724_evm9 3 0
BL14736_cuf0 2 0
BL14746_evm0 1 0
BL14749_cuf2 3 0
BL14767_cuf0 1 0
BL14780_cuf3 5 0
BL14783_evm13 1 0
BL14784_cuf0 1 0
BL14795_evm15 7 0
BL14825_cuf2 1 0
BL14839_cuf2 6 0
BL14850_cuf2 3 0
BL14857_cuf0 2 0
BL14866_evm0 2 0
BL14869_evm21 2 0
BL14874_evm0 1 0
BL14878_cuf0 2 0
BL14881_evm2 3 0
BL14888_evm1 5 0
BL14894_cuf2 1 0
BL14900_cuf0 1 0
BL14912_cuf10 1 0
BL14913_cuf0 2 0
BL14919_cuf0 1 0
BL14941_cuf0 1 0
BL14956_evm0 9 0
BL14957_cuf0 2 0
BL14967_cuf2 1 0
BL14968_cuf2 1 0
BL14969_cuf7 2 0
BL14971_cuf2 1 0
BL14992_cuf0 2 0
BL15014_evm0 1 0
BL15016_cuf0 1 0
BL15020_evm0 3 0
BL15025_evm0 5 0
BL15029_evm5 10 0
BL15039_cuf0 1 0
BL15060_cuf5 6 0
BL15061_cuf1 1 0
BL15096_cuf1 3 0
BL15103_evm0 3 0
BL15105_evm1 2 0
BL15107_evm2 4 0
BL15114_cuf1 1 0
BL15123_cuf1 5 0
BL15125_cuf3 5 0
BL15129_evm6 1 0
BL15135_evm0 1 0
BL15150_cuf3 14 0
BL15183_cuf5 1 0
BL15218_cuf1 5 0
BL15229_cuf2 2 0
BL15266_cuf1 1 0
BL15278_cuf9 1 0
BL15280_cuf0 0 1
BL15305_cuf0 1 0
BL15312_evm3 2 0
BL15321_cuf0 1 0
BL15332_evm1 1 0
BL15342_evm0 2 0
BL15344_cuf2 1 0
BL15345_cuf0 6 0
BL15347_cuf0 1 0
BL15348_cuf0 1 0
BL15350_cuf3 4 0
BL15354_cuf1 1 0
BL15361_evm0 1 0
BL15368_cuf2 3 0
BL15376_cuf7 2 0
BL15379_evm0 4 0
BL15382_evm0 1 0
BL15399_cuf0 1 0
BL15433_evm0 1 0
BL15447_cuf0 4 0
BL15448_cuf10 4 0
BL15461_cuf1 2 0
BL15481_cuf2 1 0
BL15484_evm2 2 0
BL15487_evm0 6 0
BL15489_evm0 1 0
BL15501_evm1 3 0
BL15506_evm0 1 0
BL15512_cuf2 1 0
BL15515_evm0 1 0
BL15517_cuf3 8 0
BL15518_cuf3 1 0
BL15521_cuf11 1 0
BL15529_cuf1 2 0
BL15540_cuf4 8 0
BL15544_cuf2 1 0
BL15550_evm8 2 0
BL15598_cuf0 5 0
BL15602_cuf8 1 0
BL15609_cuf1 1 0
BL15619_cuf0 2 0
BL15624_cuf2 3 0
BL15627_cuf0 3 0
BL15630_evm0 2 0
BL15638_cuf0 1 0
BL15641_cuf2 5 0
BL15645_evm6 5 0
BL15653_evm1 1 0
BL15670_cuf2 1 0
BL15671_cuf7 1 0
BL15679_evm6 1 0
BL15685_cuf6 1 2
BL15692_cuf1 5 0
BL15708_cuf0 1 0
BL15729_cuf0 1 0
BL15735_cuf0 2 0
BL15736_evm0 5 0
BL15737_cuf0 4 0
BL15767_evm0 2 0
BL15772_cuf0 1 0
BL15775_cuf4 0 1
BL15783_cuf2 0 1
BL15784_cuf0 2 0
BL15788_cuf0 0 3
BL15796_evm0 2 0
BL15797_cuf6 2 0
BL15800_evm9 2 0
BL15804_cuf1 0 7
BL15812_cuf3 1 0
BL15813_evm2 1 0
BL15815_evm2 4 0
BL15820_cuf0 4 0
BL15821_evm0 3 0
BL15822_cuf7 1 0
BL15823_cuf3 1 0
BL15825_evm12 3 0
BL15826_cuf5 3 0
BL15832_cuf0 2 0
BL15839_cuf0 3 0
BL15848_cuf2 1 0
BL15851_evm0 1 0
BL15852_evm5 2 0
BL15855_cuf0 2 0
BL15856_cuf2 1 0
BL15860_cuf0 1 0
BL15862_cuf0 1 0
BL15864_cuf4 1 0
BL15886_cuf1 2 0
BL15892_evm1 1 0
BL15905_cuf2 1 0
BL15914_cuf9 1 0
BL15924_evm0 2 0
BL15941_evm0 3 0
BL15944_cuf3 1 0
BL15945_cuf0 1 0
BL15951_evm0 2 0
BL15955_evm1 3 0
BL15963_cuf3 1 0
BL15972_evm0 1 0
BL15978_evm1 1 0
BL15998_cuf1 3 0
BL16004_cuf5 3 0
BL16020_cuf1 4 0
BL16022_cuf4 2 0
BL16025_cuf0 1 0
BL16026_evm0 1 0
BL16027_cuf0 3 0
BL16037_evm0 2 0
BL16053_cuf0 1 0
BL16056_cuf0 3 0
BL16057_cuf2 1 0
BL16058_cuf0 1 0
BL16060_evm0 1 0
BL16067_cuf0 1 0
BL16070_cuf4 2 0
BL16083_evm1 1 0
BL16094_cuf0 1 0
BL16098_cuf0 3 0
BL16102_cuf0 2 0
BL16116_evm5 1 0
BL16147_cuf4 1 0
BL16148_evm2 1 0
BL16156_cuf0 1 0
BL16158_cuf1 1 0
BL16165_cuf7 2 0
BL16177_cuf10 2 0
BL16189_evm13 2 0
BL16194_evm0 1 0
BL16211_cuf0 1 0
BL16221_cuf4 2 0
BL16249_cuf0 1 0
BL16257_evm0 1 0
BL16265_cuf1 1 0
BL16280_cuf3 4 0
BL16290_evm16 1 0
BL16300_evm0 1 0
BL16301_cuf4 3 0
BL16311_cuf2 2 0
BL16315_evm1 1 0
BL16321_evm0 1 0
BL16326_cuf5 2 0
BL16327_cuf3 1 0
BL16334_evm0 8 0
BL16347_cuf6 3 0
BL16349_cuf2 2 0
BL16365_cuf3 1 0
BL16368_cuf0 1 0
BL16370_cuf1 1 0
BL16373_cuf0 1 0
BL16378_evm3 1 0
BL16381_evm3 0 5
BL16392_evm0 3 0
BL16418_cuf2 1 0
BL16419_cuf1 1 0
BL16422_cuf3 5 0
BL16428_cuf0 1 0
BL16440_cuf2 4 0
BL16452_cuf0 1 0
BL16455_cuf1 3 0
BL16472_evm14 8 0
BL16497_cuf1 1 0
BL16498_evm2 1 0
BL16503_cuf0 3 0
BL16507_cuf1 0 3
BL16517_cuf1 1 0
BL16530_cuf27 6 0
BL16556_evm0 1 0
BL16561_cuf1 3 0
BL16564_cuf6 1 0
BL16570_cuf1 4 0
BL16575_cuf0 1 0
BL16577_cuf0 2 0
BL16578_cuf3 2 0
BL16602_evm0 1 0
BL16605_cuf1 2 0
BL16612_cuf3 1 0
BL16619_evm0 1 0
BL16627_evm0 2 0
BL16659_cuf0 2 0
BL16669_cuf0 1 0
BL16682_cuf6 5 0
BL16702_cuf9 1 0
BL16715_evm0 2 0
BL16718_evm0 1 0
BL16719_cuf1 24 0
BL16720_cuf2 1 0
BL16721_cuf7 1 0
BL16734_cuf3 2 0
BL16748_cuf0 1 0
BL16792_evm4 1 0
BL16801_cuf7 2 0
BL16806_cuf2 3 0
BL16811_cuf19 1 0
BL16813_cuf0 2 0
BL16827_evm2 1 0
BL16836_cuf5 0 1
BL16845_evm2 9 0
BL16846_cuf3 1 0
BL16848_evm0 1 0
BL16855_evm0 4 0
BL16870_cuf2 1 0
BL16878_cuf1 1 0
BL16883_evm0 1 0
BL16890_cuf1 3 0
BL16896_cuf1 1 0
BL16900_cuf1 3 0
BL16902_cuf3 2 0
BL16905_evm4 0 1
BL16916_cuf5 1 0
BL16923_cuf1 1 0
BL16941_cuf3 1 0
BL16957_cuf0 2 0
BL16964_cuf5 8 0
BL16975_cuf0 7 0
BL16976_cuf0 3 0
BL16979_cuf2 6 0
BL16981_cuf14 1 0
BL16986_evm2 1 0
BL17011_evm1 1 0
BL17021_cuf25 1 0
BL17031_evm0 1 0
BL17039_cuf0 2 0
BL17043_cuf0 2 0
BL17044_cuf0 3 0
BL17048_cuf0 1 0
BL17051_cuf1 1 0
BL17069_cuf2 1 0
BL17073_cuf3 1 0
BL17084_evm0 1 0
BL17095_evm0 1 0
BL17109_evm2 2 0
BL17126_cuf2 1 0
BL17144_cuf22 1 0
BL17146_cuf2 1 0
BL17158_evm0 1 0
BL17177_cuf3 1 0
BL17181_cuf0 6 0
BL17182_cuf0 1 0
BL17187_evm2 3 0
BL17192_cuf3 1 0
BL17210_cuf1 3 0
BL17215_cuf17 4 0
BL17219_cuf1 1 0
BL17252_cuf1 3 0
BL17256_cuf10 5 0
BL17265_evm4 1 0
BL17281_evm2 1 0
BL17288_cuf0 2 0
BL17307_cuf0 8 0
BL17309_cuf0 2 0
BL17315_cuf0 1 0
BL17318_cuf3 2 0
BL17332_cuf1 2 0
BL17343_cuf1 5 0
BL17345_cuf1 2 0
BL17352_cuf0 1 0
BL17354_cuf0 3 0
BL17360_evm1 8 0
BL17376_cuf3 1 0
BL17378_cuf3 1 0
BL17389_cuf5 1 0
BL17396_cuf3 2 0
BL17406_cuf0 1 0
BL17407_evm0 1 0
BL17409_evm0 1 0
BL17412_evm0 1 0
BL17416_cuf1 1 0
BL17427_cuf0 2 0
BL17429_cuf0 1 0
BL17451_evm7 1 0
BL17457_cuf3 3 0
BL17459_cuf0 1 0
BL17462_evm2 1 0
BL17464_cuf4 1 0
BL17476_cuf0 1 0
BL17486_evm13 3 0
BL17497_cuf1 7 0
BL17499_cuf0 1 0
BL17546_evm0 2 0
BL17557_cuf1 1 0
BL17588_evm0 1 0
BL17627_evm0 2 0
BL17642_cuf27 9 0
BL17644_cuf4 2 0
BL17646_cuf3 3 0
BL17649_cuf0 1 0
BL17658_cuf0 1 0
BL17674_evm0 1 0
BL17702_cuf0 2 0
BL17730_evm0 3 0
BL17738_cuf2 4 0
BL17752_evm0 1 0
BL17766_cuf0 3 0
BL17794_cuf5 3 0
BL17795_cuf0 2 0
BL17801_cuf0 4 0
BL17814_cuf1 2 0
BL17818_cuf12 1 0
BL17839_evm5 2 0
BL17847_cuf1 1 0
BL17865_cuf7 1 0
BL17869_cuf0 2 0
