Transcript Sense_junction_reads Antisense_junction_reads
BL21571_cuf1 1 0
BL21573_cuf0 1 0
BL21575_evm0 1 0
BL21577_evm13 1 0
BL21588_evm6 1 0
BL21590_cuf1 3 0
BL21612_evm0 1 0
BL21614_evm0 7 0
BL21625_cuf3 3 0
BL21663_cuf3 1 0
BL21668_cuf6 0 1
BL21671_evm0 2 0
BL21685_cuf0 3 0
BL21691_cuf0 1 0
BL21694_cuf0 1 0
BL21698_cuf2 2 0
BL21713_evm3 1 0
BL21732_cuf1 1 0
BL21735_cuf0 3 0
BL21750_evm0 1 0
BL21783_evm1 4 0
BL21941_evm1 2 0
BL21944_cuf0 1 0
BL21967_cuf12 70 0
BL21968_cuf4 1 0
BL21971_cuf0 1 0
BL22067_cuf1 1 0
BL22075_cuf0 8 0
BL22084_cuf1 1 0
BL22144_evm1 2 0
BL22165_cuf2 2 0
BL22195_cuf7 2 0
BL22196_evm0 1 0
BL22200_cuf3 1 0
BL22259_cuf1 1 0
BL22281_evm1 1 0
BL22285_cuf0 2 0
BL22295_evm0 1 0
BL22302_cuf0 2 0
BL22303_cuf5 1 0
BL22304_evm0 1 0
BL22321_cuf1 1 0
BL22379_cuf0 2 0
BL22443_evm0 2 0
BL22463_cuf3 1 0
BL22469_cuf0 1 0
BL22516_evm2 7 0
BL22525_cuf0 8 0
BL22571_cuf5 2 0
BL22575_cuf1 1 0
BL22578_cuf0 1 0
BL22586_cuf34 9 0
BL22645_cuf2 1 0
BL22678_cuf2 1 0
BL22683_cuf2 12 0
BL22711_evm0 2 0
BL22720_cuf2 3 0
BL22724_cuf2 1 0
BL22732_evm11 1 0
BL22735_evm0 3 0
BL22736_evm5 3 0
BL22748_cuf0 1 0
BL22783_cuf2 1 0
BL22795_cuf1 0 1
BL22796_cuf4 1 0
BL22797_cuf0 2 0
BL22808_cuf7 3 0
BL22815_evm0 3 0
BL22829_cuf4 2 0
BL22842_evm2 1 0
BL22855_cuf0 1 0
BL22897_evm0 3 0
BL22919_evm5 1 0
BL22927_evm7 8 0
BL22944_cuf1 4 0
BL22986_cuf0 1 0
BL23000_cuf1 1 0
BL23009_evm0 1 0
BL23011_cuf2 1 0
BL23032_cuf4 1 0
BL23043_cuf9 2 0
BL23045_cuf1 1 0
BL23062_evm1 1 0
BL23091_cuf1 3 0
BL23104_cuf4 1 0
BL23118_cuf6 1 0
BL23146_evm10 1 0
BL23159_cuf0 1 0
BL23196_cuf1 3 0
BL23211_evm0 1 0
BL23219_evm8 1 0
BL23224_evm1 3 0
BL23314_cuf0 1 0
BL23330_cuf1 1 0
BL23337_cuf0 4 0
BL23338_cuf1 1 0
BL23339_cuf0 1 0
BL23346_cuf3 1 0
BL23357_cuf0 1 0
BL23364_cuf0 1 0
BL23367_cuf0 1 0
BL23386_cuf0 1 0
BL23388_cuf7 1 0
BL23391_cuf0 3 0
BL23394_cuf0 0 3
BL23413_cuf6 1 0
BL23432_cuf0 1 0
BL23463_cuf35 3 0
BL23502_evm0 2 0
BL23531_evm0 1 0
BL23548_cuf1 1 0
BL23551_cuf0 6 0
BL23568_cuf1 1 0
BL23582_cuf1 1 0
BL23598_cuf0 1 0
BL23618_cuf0 1 0
BL23619_cuf0 2 0
BL23683_evm0 1 0
BL23705_evm0 1 0
BL23746_evm0 1 0
BL23747_cuf0 1 0
BL23749_cuf0 1 0
BL23777_evm0 1 0
BL23792_cuf1 2 0
BL23794_cuf1 2 0
BL23795_evm0 1 0
BL23801_cuf5 1 0
BL23858_evm1 5 0
BL23876_cuf1 1 0
BL23877_cuf3 1 0
BL23878_cuf2 1 0
BL23879_evm4 1 0
BL23899_evm0 1 0
BL23902_evm0 2 0
BL23908_evm0 7 0
BL23937_cuf1 1 0
BL24032_evm0 1 0
BL24043_cuf0 2 0
BL24058_cuf0 1 0
BL24059_cuf0 1 0
BL24074_cuf3 1 0
BL24086_cuf2 1 0
BL24092_cuf9 3 0
BL24107_cuf1 5 0
BL24110_cuf0 1 0
BL24161_cuf0 1 0
BL24172_evm0 1 0
BL24189_cuf6 1 0
BL24249_evm0 1 0
BL24283_cuf2 2 0
BL24286_cuf3 1 0
BL24287_cuf1 1 0
BL24288_evm4 1 0
BL24305_cuf0 1 0
BL24312_cuf0 1 0
BL24317_cuf1 6 0
BL24342_evm26 1 0
BL24353_evm10 1 0
BL24379_cuf1 1 0
BL24394_cuf0 2 0
BL24407_cuf1 3 0
BL24416_cuf0 1 0
BL24422_cuf0 3 0
BL24441_cuf0 1 0
BL24460_cuf0 2 0
BL24495_cuf0 1 0
BL24520_evm0 1 0
BL24528_cuf1 2 0
BL24541_cuf0 1 0
BL24542_cuf3 1 0
BL24617_evm1 1 0
BL24648_cuf2 5 0
BL24654_cuf0 1 0
BL24663_cuf5 1 0
BL24684_cuf0 1 0
BL24690_cuf2 2 0
BL24691_cuf5 10 0
BL24692_cuf1 2 0
BL24747_cuf1 1 0
BL24782_cuf3 1 0
BL24801_evm4 1 0
BL24808_cuf0 2 0
BL24814_cuf0 1 0
BL24826_cuf1 1 0
BL24840_cuf0 3 0
BL24882_cuf4 1 0
BL24920_cuf4 1 0
BL24949_cuf0 1 0
BL24956_evm0 1 0
BL24982_evm2 1 0
BL25871_evm0 1 0
BL26821_evm0 1 0
BL27319_evm0 1 0
BL27360_evm0 1 0
BL27672_evm0 1 0
BL27748_evm0 1 0
BL27820_evm0 1 0
BL27832_evm0 2 0
BL28243_evm0 1 0
BL28268_evm0 1 0
BL28448_evm0 0 5
BL28745_evm0 1 0
BL29304_evm0 6 0
BL29789_evm0 0 2
BL30195_evm0 19 0
BL30305_evm0 1 0
BL30874_evm0 54 0
BL30985_evm0 1 0
BL31118_evm0 1 0
BL31135_evm0 1 0
BL31333_evm0 1 0
BL31532_evm0 1 0
BL33374_cuf0 1 0
BL33375_cuf0 3 0
BL33377_cuf0 3 0
BL33378_cuf0 2 0
BL33379_cuf0 14 0
BL33380_cuf0 1 0
BL33381_cuf0 6 0
BL37482_cuf0 18 0
BL37493_cuf11 1 0
BL38167_cuf0 2 0
BL39142_cuf0 1 0
BL39841_cuf0 8 0
BL39844_cuf0 5 0
BL40257_cuf0 1 0
BL41745_cuf0 1 0
BL42175_cuf3 3 0
BL42718_cuf0 1 0
BL43122_cuf0 1 0
BL43276_cuf0 1 0
BL43335_cuf0 1 0
BL48520_cuf0 1 0
BL49579_cuf1 1 0
BL50640_cuf0 8 0
BL51104_cuf0 1 0
BL51873_cuf0 1 0
BL52428_cuf0 2 0
BL53309_cuf1 2 0
BL53436_cuf2 75 0
BL53717_cuf2 1 0
BL53772_cuf0 1 0
BL55836_cuf3 2 0
BL56414_cuf0 1 0
BL57792_cuf0 1 0
BL58561_cuf0 1 0
BL58595_cuf2 1 0
BL60300_cuf1 1 0
BL61223_cuf0 1 0
BL69069_cuf0 1 0
BL71735_cuf0 1 0
BL72045_cuf0 1 0
BL72768_cuf0 1 0
BL73398_cuf0 5 0
BL73399_cuf0 1 0
BL73585_cuf0 1 0
BL74479_cuf0 1 0
BL74986_cuf4 8 0
BL75213_cuf0 1 0
BL75860_cuf0 1 0
BL77743_cuf1 1 0
BL78247_cuf0 1 0
BL79048_cuf0 1 0
BL80869_cuf1 1 0
BL81483_cuf1 1 0
BL81731_cuf3 1 0
BL82618_cuf3 1 0
BL87289_cuf0 1 0
BL87314_cuf0 1 0
BL87339_cuf1 1 0
BL88341_cuf0 1 0
BL88370_cuf1 1 0
BL88770_cuf0 5 0
BL89178_cuf0 1 0
BL90100_cuf1 1 0
BL90352_cuf0 1 0
BL90962_cuf0 1 0
BL95012_evm1 1 0
BL95057_evm1 4 0
BL95089_evm0 3 0
BL95126_evm3 1 0
BL95132_evm1 0 1
BL95162_evm1 1 0
BL95163_evm0 1 0
BL95167_evm1 1 0
BL95168_evm0 1 0
BL95169_evm1 2 0
BL95170_evm0 2 0
BL95205_evm0 1 0
BL95242_evm2 1 0
BL95259_evm1 1 0
BL95260_evm2 1 0
BL95278_evm1 1 0
BL95280_evm2 2 0
BL95281_evm4 1 0
BL95301_evm0 1 0
BL95328_evm0 1 0
BL95367_evm1 1 0
BL95390_evm1 1 0
BL95399_evm1 1 0
BL95438_evm1 1 0
BL95447_evm1 2 0
BL95451_evm2 0 1
BL95458_evm4 1 0
BL95480_evm1 6 0
BL95483_evm0 16 0
BL95489_evm0 2 0
BL95505_evm1 2 0
BL95506_evm0 30 0
BL95510_evm0 1 0
BL95531_evm1 1 0
BL95542_evm0 1 0
BL95563_evm0 1 0
BL95586_evm0 1 0
BL95623_evm2 1 0
BL95635_evm0 0 1
BL95643_evm1 1 0
BL95644_evm0 2 0
BL95676_evm1 1 0
BL95701_evm1 2 0
BL95703_evm0 2 0
BL95707_evm1 3 0
BL95725_evm0 1 0
BL95726_evm1 2 0
BL95729_evm1 1 0
BL95736_evm0 1 0
BL95754_evm2 1 0
BL95755_evm3 1 0
BL95760_evm0 2 0
BL95769_evm1 1 0
BL95773_evm0 2 0
BL95774_evm1 1 0
BL95777_evm1 2 0
BL95784_evm1 3 0
BL95807_evm1 15 0
BL95809_evm1 1 0
BL95832_evm1 1 0
BL95869_evm1 1 0
BL95872_evm1 1 0
BL95891_evm1 1 0
BL95896_evm0 1 0
BL95911_evm1 1 0
BL95942_evm1 1 0
BL95955_evm1 1 0
BL95956_evm0 2 0
BL95966_evm0 13 0
BL95967_evm1 1 0
BL96016_evm0 1 0
BL96027_evm0 1 0
BL96031_evm0 1 0
BL96061_evm0 1 0
BL96092_evm1 9 0
BL96096_evm0 1 0
BL96140_evm8 1 0
BL96142_evm0 40 0
BL96168_evm0 1 0
BL96198_cuf7 11 0
BL96225_cuf3 10 0
BL96278_cuf7 1 0
BL96318_cuf0 1 0
BL96320_cuf4 2 0
BL96321_cuf5 3 0
BL96326_cuf2 1 0
BL96339_cuf7 1 0
BL96374_cuf27 2 0
BL96375_cuf32 30 0
BL96380_cuf44 8 0
BL96381_cuf45 55 0
BL96382_cuf49 5 0
BL96383_cuf51 17 0
BL96384_cuf62 3 0
BL96385_cuf64 5 0
BL96386_cuf65 4 0
BL96387_cuf66 2 0
BL96388_cuf67 10 0
BL96389_cuf68 1 0
BL96392_cuf71 1 0
BL96393_cuf72 2 0
BL96394_cuf74 1 0
BL96395_cuf75 3 0
BL96396_cuf76 9 0
BL96398_cuf80 5 0
BL96408_cuf8 1 0
BL96433_cuf3 1 0
BL96448_cuf7 1 0
BL96453_cuf0 10 0
BL96454_cuf16 2 0
BL96495_cuf0 6 0
BL96526_cuf8 1 0
BL96528_cuf10 3 0
BL96556_cuf1 1 0
BL96567_cuf4 2 0
BL96569_cuf10 1 0
BL96580_cuf1 1 0
BL96585_cuf6 1 0
BL96589_cuf20 3 0
BL96590_cuf0 5 0
BL96596_cuf14 1 0
BL96597_cuf16 1 0
BL96623_cuf2 1 0
BL96648_cuf2 4 0
BL96659_cuf19 1 0
BL96679_cuf1 1 0
BL96681_cuf1 1 0
BL96701_cuf0 2 0
BL96742_cuf47 1 0
BL96746_cuf9 1 0
BL96750_cuf8 1 0
BL96751_cuf3 7 0
BL96770_cuf0 1 0
BL96819_cuf5 5 0
BL96820_cuf17 1 0
BL96836_cuf10 1 0
BL96874_cuf6 1 0
BL96887_cuf5 1 0
BL96936_cuf4 1 0
BL96997_cuf0 2 0
BL97022_cuf1 1 0
BL97089_cuf1 69 0
BL97090_cuf29 99 0
BL97118_cuf0 17 0
BL97119_cuf9 1 0
BL97186_cuf1 1 0
BL97187_cuf10 3 0
BL97202_cuf1 6 0
BL97203_cuf2 1 0
BL97204_cuf0 1 0
BL97252_cuf0 1 0
BL97262_cuf4 1 0
BL97272_cuf8 5 0
BL97317_cuf1 1 0
BL97365_cuf1 2 0
BL97415_cuf0 6 0
BL97416_cuf11 11 0
BL97455_cuf7 5 0
BL97459_cuf13 4 0
BL97476_cuf13 1 0
BL97482_cuf2 2 0
