Transcript Sense_junction_reads Antisense_junction_reads
BL14132_cuf3 2 0
BL14133_evm2 1 0
BL14163_cuf0 1 0
BL14178_cuf5 1 0
BL14180_evm1 1 0
BL14196_cuf1 2 0
BL14210_cuf0 1 0
BL14252_evm0 1 0
BL14276_cuf0 1 0
BL14290_cuf4 8 0
BL14299_cuf4 2 0
BL14311_cuf1 1 0
BL14328_cuf3 1 0
BL14331_cuf11 1 0
BL14363_cuf0 1 0
BL14364_cuf14 1 0
BL14393_evm0 1 0
BL14403_cuf4 1 0
BL14422_evm0 4 0
BL14448_cuf8 1 0
BL14449_evm0 3 0
BL14473_evm0 1 0
BL14478_evm0 1 0
BL14506_cuf4 1 0
BL14514_evm1 1 0
BL14519_cuf4 2 0
BL14570_evm1 1 0
BL14576_cuf0 1 0
BL14596_cuf0 13 0
BL14597_cuf0 1 0
BL14616_evm1 1 0
BL14625_evm0 6 0
BL14641_cuf2 3 0
BL14663_evm0 1 0
BL14679_cuf0 1 0
BL14693_cuf0 3 0
BL14696_cuf0 1 0
BL14718_evm2 1 0
BL14719_cuf0 1 0
BL14722_cuf0 1 0
BL14736_cuf0 2 0
BL14749_cuf2 1 0
BL14773_evm0 2 0
BL14780_cuf3 2 0
BL14783_evm13 1 0
BL14794_cuf1 1 0
BL14810_evm3 1 0
BL14829_cuf2 1 0
BL14839_cuf2 3 0
BL14844_cuf1 1 0
BL14855_cuf1 1 0
BL14888_evm1 1 0
BL14894_cuf2 2 0
BL14919_cuf0 2 0
BL14956_evm0 1 0
BL14969_cuf7 2 0
BL14971_cuf2 1 0
BL14979_cuf2 1 0
BL14992_cuf0 1 0
BL15020_evm0 2 0
BL15025_evm0 2 0
BL15038_cuf2 1 0
BL15039_cuf0 1 0
BL15058_cuf5 1 0
BL15060_cuf5 3 0
BL15061_cuf1 1 0
BL15069_evm0 1 0
BL15101_cuf33 1 0
BL15107_evm2 2 0
BL15115_evm0 1 0
BL15123_cuf1 1 0
BL15135_evm0 5 0
BL15139_evm2 2 0
BL15145_cuf2 1 0
BL15218_cuf1 5 0
BL15227_evm0 1 0
BL15291_cuf1 1 0
BL15301_evm1 1 0
BL15310_evm18 1 0
BL15321_cuf0 4 0
BL15345_cuf0 1 0
BL15347_cuf0 1 0
BL15348_cuf0 3 0
BL15350_cuf3 1 0
BL15354_cuf1 2 0
BL15361_evm0 1 0
BL15375_cuf0 2 0
BL15376_cuf7 1 0
BL15379_evm0 2 0
BL15389_cuf2 2 0
BL15390_cuf8 2 0
BL15399_cuf0 1 0
BL15409_cuf0 1 0
BL15448_cuf10 4 0
BL15449_cuf0 1 0
BL15487_evm0 1 0
BL15501_evm1 3 0
BL15512_cuf2 1 0
BL15517_cuf3 6 0
BL15533_cuf0 3 0
BL15540_cuf4 3 0
BL15545_cuf0 1 0
BL15550_evm8 1 0
BL15568_cuf12 1 0
BL15594_evm2 3 0
BL15598_cuf0 2 0
BL15600_evm0 1 0
BL15619_cuf0 5 0
BL15627_cuf0 1 0
BL15631_cuf1 5 0
BL15665_cuf0 0 1
BL15671_cuf7 1 0
BL15679_evm6 1 0
BL15687_cuf8 1 0
BL15709_evm0 2 0
BL15722_evm1 4 0
BL15736_evm0 1 0
BL15737_cuf0 2 0
BL15767_evm0 1 0
BL15804_cuf1 0 80
BL15823_cuf3 1 0
BL15832_cuf0 2 0
BL15852_evm5 3 0
BL15862_cuf0 3 0
BL15874_cuf1 2 0
BL15884_cuf0 1 0
BL15905_cuf2 1 0
BL15928_evm0 2 0
BL15937_cuf0 1 0
BL15945_cuf0 2 0
BL15950_cuf9 2 0
BL15953_evm12 1 0
BL15961_cuf2 1 0
BL15964_cuf2 1 0
BL15968_cuf0 2 0
BL15969_cuf2 2 0
BL15981_cuf1 1 0
BL15990_cuf0 1 0
BL16004_cuf5 1 0
BL16012_evm15 2 0
BL16018_cuf0 1 0
BL16020_cuf1 2 0
BL16027_cuf0 7 0
BL16038_cuf0 2 0
BL16055_cuf10 1 0
BL16058_cuf0 1 0
BL16083_evm1 1 0
BL16098_cuf0 2 0
BL16109_cuf0 1 0
BL16131_evm0 3 0
BL16156_cuf0 2 0
BL16166_cuf0 2 0
BL16184_cuf1 1 0
BL16185_evm14 1 0
BL16189_evm13 1 0
BL16193_cuf1 1 0
BL16233_evm0 1 0
BL16254_cuf6 1 0
BL16258_evm0 1 0
BL16290_evm16 1 0
BL16312_evm1 1 0
BL16319_cuf0 4 0
BL16325_cuf0 1 0
BL16327_cuf3 1 0
BL16372_cuf1 2 0
BL16392_evm0 3 0
BL16430_cuf18 1 0
BL16432_cuf1 1 0
BL16433_cuf0 1 0
BL16440_cuf2 1 0
BL16447_cuf2 1 0
BL16452_cuf0 1 0
BL16462_evm3 1 0
BL16466_evm3 3 0
BL16472_evm14 1 0
BL16475_evm1 4 0
BL16497_cuf1 9 0
BL16503_cuf0 2 0
BL16504_cuf0 4 0
BL16517_cuf1 1 0
BL16545_cuf1 3 0
BL16558_cuf0 3 0
BL16565_cuf2 5 0
BL16569_cuf1 2 0
BL16682_cuf6 1 0
BL16721_cuf7 2 0
BL16734_cuf3 1 0
BL16742_cuf8 0 1
BL16754_cuf3 1 0
BL16780_cuf0 1 0
BL16792_evm4 1 0
BL16801_cuf7 1 0
BL16806_cuf2 5 0
BL16823_cuf0 2 0
BL16824_evm0 0 1
BL16840_cuf0 1 0
BL16888_cuf0 2 0
BL16902_cuf3 1 0
BL16921_cuf0 3 0
BL16923_cuf1 2 0
BL16957_cuf0 1 0
BL16964_cuf5 1 0
BL16975_cuf0 2 0
BL17013_cuf1 1 0
BL17015_evm0 1 0
BL17035_evm5 1 0
BL17043_cuf0 1 0
BL17068_evm1 1 0
BL17069_cuf2 1 0
BL17072_evm4 1 0
BL17073_cuf3 2 0
BL17126_cuf2 1 0
BL17144_cuf22 1 0
BL17146_cuf2 1 0
BL17174_cuf2 1 0
BL17177_cuf3 1 0
BL17182_cuf0 1 0
BL17192_cuf3 4 0
BL17210_cuf1 1 0
BL17215_cuf17 4 0
BL17230_cuf1 3 0
BL17259_evm3 2 0
BL17265_evm4 1 0
BL17266_cuf1 1 0
BL17274_cuf2 1 0
BL17288_cuf0 1 0
BL17308_evm0 1 0
BL17315_cuf0 1 0
BL17332_cuf1 2 0
BL17334_cuf0 1 0
BL17373_evm4 2 0
BL17389_cuf5 1 0
BL17397_evm1 1 0
BL17430_cuf2 1 0
BL17457_cuf3 1 0
BL17472_cuf11 1 0
BL17478_cuf0 1 0
BL17486_evm13 5 0
BL17497_cuf1 2 0
BL17508_cuf5 2 0
BL17546_evm0 2 0
BL17566_cuf1 3 0
BL17599_evm1 0 1
BL17626_evm8 1 0
BL17637_cuf0 1 0
BL17642_cuf27 16 0
BL17654_cuf0 1 0
BL17661_evm0 1 0
BL17665_cuf0 1 0
BL17676_cuf1 3 0
BL17709_cuf1 1 0
BL17715_cuf0 1 0
BL17721_cuf9 1 0
BL17722_cuf0 1 0
BL17723_evm1 1 0
BL17746_cuf6 1 0
BL17751_evm0 2 0
BL17766_cuf0 1 0
BL17794_cuf5 2 0
BL17813_cuf2 4 0
BL17834_evm0 1 0
BL17847_cuf1 3 0
BL17856_cuf0 1 0
BL17874_cuf0 1 0
BL17903_cuf0 7 0
BL17914_evm0 1 0
BL17918_cuf5 3 0
BL17939_cuf27 1 0
BL17944_cuf0 1 0
BL17978_cuf0 1 0
BL17981_evm0 1 0
BL17983_cuf0 1 0
BL17989_evm0 1 0
BL17994_cuf2 4 0
BL18005_evm1 1 0
BL18009_cuf0 1 0
BL18040_cuf0 1 0
BL18057_evm1 0 1
BL18059_cuf13 1 0
BL18069_cuf0 1 0
BL18079_cuf0 1 0
BL18081_cuf0 1 0
BL18084_cuf1 0 3
BL18111_cuf0 1 0
BL18115_evm2 5 0
BL18157_cuf0 1 0
BL18171_cuf0 1 0
BL18198_cuf0 1 0
BL18204_cuf6 0 1
BL18207_evm2 1 0
BL18209_evm4 1 0
BL18215_cuf1 1 0
BL18235_cuf2 3 0
BL18239_cuf0 1 0
BL18246_cuf1 0 1
BL18248_cuf0 2 0
BL18297_cuf11 2 0
BL18299_cuf0 1 0
BL18300_cuf12 1 0
BL18301_cuf0 1 0
BL18316_evm0 2 0
BL18341_evm1 1 0
BL18356_cuf0 1 0
BL18373_cuf8 1 0
BL18375_cuf1 1 0
BL18379_cuf1 1 0
BL18393_evm1 1 0
BL18422_cuf0 1 0
BL18463_cuf0 1 0
BL18467_cuf25 1 0
BL18489_cuf28 5 0
BL18497_evm5 1 0
BL18513_cuf2 1 0
BL18545_cuf7 1 0
BL18595_evm6 3 0
BL18599_cuf0 2 0
BL18603_cuf7 1 0
BL18610_cuf30 2 0
BL18611_cuf1 1 0
BL18665_evm0 1 0
BL18668_cuf1 0 1
BL18677_cuf0 2 0
BL18716_evm0 1 0
BL18727_cuf3 1 0
BL18741_cuf1 4 0
BL18750_cuf2 1 0
BL18752_evm0 1 0
BL18764_evm0 1 0
BL18808_cuf0 1 0
BL18838_cuf0 0 1
BL18846_cuf3 6 0
BL18858_cuf3 1 0
BL18872_cuf1 2 0
BL18878_evm5 1 0
BL18905_cuf4 6 0
BL18921_cuf0 1 0
BL18932_evm0 1 0
BL18946_cuf8 2 0
BL18947_cuf0 7 0
BL18948_cuf4 5 0
BL18964_cuf0 1 1
BL19002_evm5 1 0
BL19006_evm1 1 0
BL19029_cuf1 1 0
BL19032_cuf0 1 0
BL19043_evm4 1 0
BL19063_evm0 1 0
BL19081_cuf10 13 0
BL19140_cuf0 1 0
BL19168_cuf7 1 0
BL19170_evm12 2 0
BL19176_evm0 2 0
BL19177_cuf0 2 0
BL19205_evm1 1 0
BL19234_evm4 2 0
BL19246_cuf2 1 0
BL19251_cuf8 1 0
BL19260_evm0 1 0
BL19274_evm1 3 0
BL19290_cuf0 1 0
BL19299_cuf1 7 0
BL19302_cuf0 1 0
BL19322_cuf3 1 0
BL19432_cuf1 1 0
BL19435_evm0 3 0
BL19441_evm5 2 0
BL19495_evm8 1 0
BL19510_cuf1 1 0
BL19515_evm0 1 0
BL19527_cuf2 1 0
BL19528_cuf4 1 0
BL19538_cuf0 2 0
BL19543_cuf0 7 0
BL19563_evm1 1 0
BL19620_cuf0 1 0
BL19644_cuf4 0 1
BL19650_cuf4 1 0
BL19660_cuf0 1 0
BL19667_cuf1 0 1
BL19673_cuf2 1 0
BL19710_cuf0 1 0
BL19735_evm1 1 0
BL19811_cuf0 4 0
BL19816_cuf6 1 0
BL19823_cuf2 1 0
BL19853_cuf24 1 0
BL19863_cuf2 1 0
BL19872_evm3 1 0
BL19907_cuf1 1 0
BL19909_cuf0 1 0
BL19928_cuf1 2 0
BL19939_cuf12 1 0
BL19979_cuf0 1 0
BL19981_cuf1 1 0
BL19983_cuf0 1 0
BL19990_cuf4 5 0
BL19992_cuf0 4 0
BL19999_cuf2 1 0
BL20003_cuf1 1 0
BL20033_cuf0 3 0
BL20040_cuf1 1 0
BL20063_cuf4 1 0
BL20127_evm0 5 0
BL20132_cuf0 1 0
BL20144_cuf7 1 0
BL20146_evm0 2 0
BL20161_cuf6 1 0
BL20167_cuf0 1 0
BL20174_cuf0 1 0
BL20200_cuf2 2 0
BL20202_cuf1 1 0
BL20220_evm0 1 0
BL20227_cuf1 1 0
BL20249_evm9 2 0
BL20277_cuf0 1 0
BL20278_evm9 2 0
BL20286_cuf8 6 0
BL20322_evm10 1 0
BL20346_evm25 1 0
BL20358_cuf1 1 0
BL20400_evm0 1 0
BL20413_evm7 1 0
BL20492_cuf1 1 0
BL20495_cuf0 6 0
BL20503_cuf0 2 0
BL20515_cuf0 1 0
BL20517_evm1 1 0
BL20535_cuf37 2 0
BL20537_cuf0 7 0
BL20582_cuf0 1 0
BL20585_cuf0 1 0
BL20608_cuf16 1 0
BL20616_cuf2 1 0
BL20631_cuf0 1 0
BL20634_cuf1 1 0
BL20645_cuf0 1 0
BL20683_cuf0 1 0
BL20685_cuf0 1 0
BL20699_evm0 2 0
BL20700_cuf0 1 0
BL20705_cuf0 1 0
BL20723_evm0 1 0
BL20729_cuf9 1 0
BL20749_cuf0 4 0
BL20764_evm15 1 0
BL20767_evm2 1 0
BL20790_cuf0 1 0
BL20797_evm0 1 0
BL20802_cuf0 1 0
BL20854_cuf0 1 0
BL20860_cuf0 2 0
BL20864_evm4 1 0
BL20872_cuf3 1 0
BL20874_cuf1 1 0
BL20899_evm4 1 0
BL20906_cuf0 0 1
BL20922_cuf1 2 0
BL20924_cuf7 1 0
BL20926_cuf0 1 0
BL20938_cuf19 1 0
BL20953_cuf1 2 0
BL20962_cuf6 1 0
BL20963_evm1 1 0
BL20985_cuf1 1 0
BL21006_cuf0 3 0
BL21010_evm0 1 0
BL21041_cuf0 1 0
BL21043_cuf3 2 0
BL21063_cuf0 1 0
BL21065_evm0 0 1
BL21066_cuf3 3 0
BL21097_cuf1 1 0
BL21101_evm2 2 0
BL21131_evm3 2 0
BL21134_evm5 1 0
BL21144_cuf1 1 0
BL21145_evm4 1 0
BL21153_cuf19 1 0
BL21167_cuf35 1 0
BL21170_cuf0 1 0
BL21206_cuf0 1 0
BL21226_cuf3 1 0
BL21267_cuf1 1 0
BL21269_evm1 1 0
BL21287_cuf3 1 0
BL21312_cuf3 1 0
BL21322_cuf0 1 0
BL21349_evm2 1 0
BL21353_cuf1 1 0
BL21355_evm1 1 0
BL21364_cuf0 1 0
BL21378_cuf1 1 0
BL21381_cuf11 1 0
BL21394_cuf3 1 0
BL21398_cuf1 2 0
BL21402_evm2 1 0
BL21408_evm6 2 0
BL21409_cuf2 5 0
BL21415_cuf0 4 0
BL21436_cuf1 3 0
BL21452_cuf1 2 0
BL21454_cuf1 1 0
BL21456_evm0 1 0
BL21463_cuf0 2 0
BL21504_evm0 1 0
BL21513_cuf23 2 0
BL21514_cuf0 1 0
BL21528_evm14 1 0
BL21562_cuf0 1 0
BL21567_cuf2 1 0
BL21573_cuf0 6 0
BL21577_evm13 1 0
BL21609_cuf4 3 0
BL21614_evm0 2 0
BL21616_cuf0 1 0
BL21625_cuf3 2 0
BL21627_evm0 1 0
BL21667_cuf0 3 0
BL21685_cuf0 1 0
BL21691_cuf0 8 0
BL21698_cuf2 1 0
BL21710_cuf9 1 0
BL21712_cuf1 1 0
BL21727_cuf18 1 0
BL21732_cuf1 1 0
BL21735_cuf0 1 0
BL21747_cuf0 1 0
BL21768_evm0 1 0
BL21769_evm1 1 0
BL21783_evm1 6 0
BL21811_cuf0 2 0
BL21812_evm2 1 0
BL21820_evm1 1 0
BL21823_cuf4 1 0
BL21849_cuf0 1 0
BL21866_cuf0 3 0
BL21867_cuf0 3 0
BL21881_evm0 1 0
BL21967_cuf12 33 0
BL21968_cuf4 1 0
BL22001_evm7 2 0
BL22009_cuf0 1 0
BL22015_cuf0 1 0
BL22023_cuf1 1 0
BL22056_evm0 1 0
BL22071_cuf4 1 0
BL22075_cuf0 3 0
BL22147_evm1 3 0
BL22165_cuf2 5 0
BL22168_cuf0 1 0
BL22196_evm0 2 0
BL22205_cuf0 1 0
BL22214_cuf0 2 0
BL22225_cuf1 1 0
BL22232_cuf0 1 0
BL22253_cuf0 4 0
BL22303_cuf5 1 0
BL22354_cuf9 1 0
BL22379_cuf0 6 0
BL22384_cuf0 1 0
BL22408_cuf1 1 0
BL22437_cuf1 1 0
BL22463_cuf3 1 0
BL22470_cuf2 1 0
BL22505_cuf0 1 0
BL22516_evm2 5 0
BL22520_cuf8 2 0
BL22525_cuf0 6 0
BL22539_evm9 1 0
BL22546_cuf0 1 0
BL22566_cuf5 1 0
BL22586_cuf34 1 0
BL22602_evm0 1 0
BL22638_cuf6 3 0
BL22665_cuf10 2 0
BL22683_cuf2 6 0
BL22711_evm0 2 0
BL22718_cuf0 3 0
BL22720_cuf2 1 0
BL22724_cuf2 1 0
BL22726_cuf2 2 0
BL22735_evm0 3 0
BL22744_evm3 2 0
BL22788_cuf4 1 0
BL22796_cuf4 1 0
BL22803_cuf1 3 0
BL22815_evm0 1 0
BL22817_cuf0 0 1
BL22825_cuf2 2 0
BL22829_cuf4 1 0
BL22846_cuf0 2 0
BL22849_cuf0 1 0
BL22863_evm24 1 0
BL22878_cuf0 2 0
BL22881_cuf0 1 0
BL22883_evm0 1 0
BL22897_evm0 2 0
BL22919_evm5 7 0
BL22927_evm7 2 0
BL22942_evm22 1 0
BL22944_cuf1 4 0
BL22946_evm0 1 0
BL22961_cuf0 3 0
BL22977_cuf1 3 0
BL23006_evm0 1 0
BL23033_cuf0 1 0
BL23042_evm0 1 0
BL23062_evm1 3 0
BL23071_evm0 1 0
BL23073_evm0 2 0
BL23120_cuf1 1 0
BL23124_cuf1 1 0
BL23125_cuf5 1 0
BL23138_cuf1 1 0
BL23180_cuf0 1 0
BL23185_cuf3 1 0
BL23187_cuf0 1 0
BL23188_cuf1 1 0
BL23189_cuf4 1 0
BL23197_cuf0 1 0
BL23227_cuf0 1 0
BL23231_cuf0 1 0
BL23251_evm1 1 0
BL23255_cuf4 1 0
BL23261_evm1 1 0
BL23268_cuf0 1 0
BL23276_cuf2 1 0
BL23296_cuf0 1 0
BL23304_cuf0 1 0
BL23311_cuf0 2 0
BL23315_cuf6 3 0
BL23331_evm0 2 0
BL23339_cuf0 1 0
BL23357_cuf0 4 0
BL23362_evm0 1 0
BL23370_evm0 1 0
BL23374_cuf3 1 0
BL23388_cuf7 1 0
BL23390_cuf4 1 0
BL23391_cuf0 4 0
BL23392_cuf2 8 0
BL23396_evm0 1 0
BL23425_cuf4 1 0
BL23440_cuf7 3 0
BL23441_cuf1 1 0
BL23465_cuf0 2 0
BL23472_evm0 2 0
BL23509_cuf5 1 0
BL23537_evm0 1 0
BL23559_evm0 1 0
BL23564_cuf0 1 0
BL23568_cuf1 2 0
BL23587_cuf1 1 0
BL23590_cuf1 2 0
BL23596_cuf0 1 0
BL23598_cuf0 6 0
BL23608_evm2 1 0
BL23619_cuf0 2 0
BL23635_cuf1 1 0
BL23746_evm0 1 0
BL23759_cuf1 1 0
BL23794_cuf1 2 0
BL23796_cuf0 1 0
BL23801_cuf5 2 0
BL23845_cuf0 1 0
BL23858_evm1 4 0
BL23877_cuf3 1 0
BL23878_cuf2 3 0
BL23879_evm4 1 0
BL23884_cuf1 1 0
BL23890_evm1 1 0
BL23900_evm5 1 0
BL23901_cuf0 2 0
BL23908_evm0 10 0
BL23909_evm4 1 0
BL23921_evm1 1 0
BL23927_evm0 1 0
BL23932_evm1 1 0
BL23964_cuf0 2 0
BL23992_cuf0 1 0
BL24033_cuf0 1 0
BL24043_cuf0 2 0
BL24074_cuf3 1 0
BL24078_cuf0 1 0
BL24086_cuf2 1 0
BL24092_cuf9 1 0
BL24096_evm3 1 0
BL24104_evm0 2 4
BL24107_cuf1 1 0
BL24111_evm0 1 0
BL24115_cuf1 1 0
BL24135_cuf1 1 0
BL24157_cuf0 1 0
BL24163_cuf0 10 0
BL24247_evm0 1 0
BL24259_cuf0 1 0
BL24283_cuf2 2 0
BL24288_evm4 1 0
BL24312_cuf0 1 0
BL24317_cuf1 5 0
BL24335_evm0 1 0
BL24338_evm0 1 0
BL24346_evm1 4 0
BL24348_cuf27 4 0
BL24365_cuf0 1 0
BL24394_cuf0 1 0
BL24416_cuf0 1 0
BL24418_cuf2 1 0
BL24422_cuf0 1 0
BL24425_cuf0 1 0
BL24426_cuf2 1 0
BL24436_cuf0 2 0
BL24441_cuf0 1 0
BL24448_evm0 1 0
BL24460_cuf0 22 0
BL24509_cuf0 1 0
BL24523_cuf1 2 0
BL24542_cuf3 1 0
BL24543_evm2 1 0
BL24550_cuf9 1 0
BL24552_evm9 1 0
BL24568_cuf5 1 0
BL24590_cuf1 1 0
BL24592_evm0 3 0
BL24639_evm0 1 0
BL24648_cuf2 1 0
BL24655_cuf2 1 0
BL24664_cuf0 1 0
BL24687_cuf1 2 0
BL24690_cuf2 1 0
BL24691_cuf5 1 0
BL24699_evm0 1 0
BL24701_cuf0 2 0
BL24731_cuf0 4 0
BL24734_cuf0 2 0
BL24736_cuf0 2 0
BL24747_cuf1 1 0
BL24757_cuf0 1 0
BL24776_cuf3 3 1
BL24778_cuf0 1 0
BL24801_evm4 1 0
BL24808_cuf0 1 0
BL24840_cuf0 4 0
BL24855_cuf0 0 1
BL24860_cuf0 1 0
BL24877_evm3 1 0
BL24881_evm4 1 0
BL24898_evm0 4 0
BL24920_cuf4 1 0
BL24937_cuf2 1 0
BL24940_cuf1 5 0
BL24956_evm0 7 0
BL24958_cuf2 1 0
BL24960_evm2 1 0
BL24983_evm0 1 0
BL24985_cuf0 1 0
BL25007_evm0 1 0
BL25055_evm0 0 1
BL25183_evm0 1 0
BL25233_evm0 11 0
BL25249_evm0 0 1
BL25327_evm0 0 1
BL25386_evm3 1 0
BL25781_evm0 1 0
BL25983_evm0 2 0
BL26029_evm0 1 0
BL26236_evm0 0 1
BL26266_evm0 1 0
BL26438_evm0 1 0
BL26444_evm1 1 0
BL26529_evm0 2 0
BL26555_evm0 1 0
BL26568_evm0 1 0
BL26667_evm0 1 0
BL26856_evm0 3 0
BL26954_evm0 1 0
BL26979_evm0 0 1
BL26981_evm0 0 1
BL27319_evm0 1 0
BL27322_evm0 1 0
BL27522_evm0 1 0
BL27603_evm0 8 1
BL27642_evm0 1 0
BL27843_evm1 1 0
BL27850_evm0 2 0
BL27916_evm0 0 3
BL27953_evm0 0 1
BL28087_evm0 1 0
BL28125_evm0 0 1
BL28278_evm0 3 0
BL28305_evm1 1 0
BL28468_evm0 1 0
BL28609_evm0 0 1
BL28641_evm0 0 1
BL28751_evm0 1 0
BL28800_evm0 1 0
BL29000_evm0 1 0
BL29198_evm0 1 0
BL29257_evm0 1 0
BL29415_evm0 1 0
BL29697_evm0 3 0
BL29753_evm0 0 20
BL29762_evm0 2 0
BL29981_evm0 2 0
BL30035_evm0 1 0
BL30061_evm0 1 0
BL30193_evm0 0 1
BL30195_evm0 5 0
BL30209_evm0 2 0
BL30219_evm0 1 0
BL30305_evm0 1 0
BL30367_evm0 1 0
BL30479_evm0 0 1
BL30485_evm0 7 0
BL30503_evm3 1 0
BL30596_evm0 2 0
BL30702_evm0 0 1
BL30816_evm0 1 0
BL30874_evm0 6 0
BL30905_evm0 1 0
BL30941_evm0 1 0
BL30975_evm0 1 0
BL31101_evm0 11 0
BL31135_evm0 1 0
BL31151_evm0 1 0
BL31165_evm0 2 0
BL31320_evm0 0 25
BL31539_evm1 1 0
BL31680_evm0 2 0
BL31776_evm0 0 1
BL32010_evm5 1 0
BL32093_evm0 2 0
BL32114_evm0 0 1
BL32173_evm0 1 0
BL32183_evm0 1 0
BL32227_evm0 2 0
BL32240_evm0 1 0
BL32285_evm0 1 0
BL32330_evm0 1 0
BL32332_evm0 1 0
BL33375_cuf0 6 0
BL33378_cuf0 1 0
BL33379_cuf0 5 0
BL33380_cuf0 3 0
BL33381_cuf0 4 0
BL33801_cuf0 1 0
BL34001_cuf1 1 0
BL35346_cuf0 1 0
BL36009_cuf1 1 0
BL37948_cuf0 1 0
BL38167_cuf0 1 0
BL39045_cuf0 1 0
BL39209_cuf0 2 0
BL39632_cuf0 16 0
BL39790_cuf0 1 0
BL39841_cuf0 5 0
BL39842_cuf0 3 0
BL39844_cuf0 6 0
BL39845_cuf0 1 0
BL39846_cuf0 4 0
BL39848_cuf0 1 0
BL40083_cuf0 1 0
BL40220_cuf0 1 0
BL40257_cuf0 1 0
BL40355_cuf1 1 0
BL40886_cuf0 3 0
BL41276_cuf0 0 1
BL42718_cuf0 1 0
BL43180_cuf0 3 0
BL43795_cuf0 1 0
BL44248_cuf0 1 0
BL46052_cuf1 1 0
BL46226_cuf0 1 0
BL46430_cuf0 1 0
BL46619_cuf0 1 0
BL48187_cuf0 1 0
BL48441_cuf7 5 0
BL48449_cuf1 11 0
BL48454_cuf7 1 0
BL48520_cuf0 1 0
BL49993_cuf0 1 0
BL50149_cuf0 4 0
BL52369_cuf0 1 0
BL52889_cuf0 8 0
BL53309_cuf1 4 0
BL53436_cuf2 26 0
BL53717_cuf2 1 0
BL53810_cuf1 0 1
BL54023_cuf1 1 0
BL54297_cuf1 1 0
BL54329_cuf0 1 0
BL56704_cuf0 1 0
BL57111_cuf0 1 0
BL57792_cuf0 1 0
BL59508_cuf3 2 0
BL59638_cuf0 1 0
BL60300_cuf1 1 0
BL60439_cuf0 1 0
BL61326_cuf0 4 0
BL61349_cuf0 1 0
BL61975_cuf0 0 1
BL62417_cuf0 1 0
BL63072_cuf0 1 0
BL63627_cuf2 3 0
BL63814_cuf0 1 0
BL64061_cuf0 11 0
BL64444_cuf0 0 5
BL66092_cuf1 2 0
BL67046_cuf0 1 0
BL67659_cuf0 1 0
BL67708_cuf3 1 0
BL67984_cuf0 0 149
BL68574_cuf0 1 0
BL68594_cuf0 1 0
BL68948_cuf1 5 0
BL69319_cuf0 1 0
BL70711_cuf2 3 2
BL71709_cuf0 0 1
BL71735_cuf0 1 0
BL71968_cuf0 1 0
BL72209_cuf2 1 0
BL72429_cuf0 1 0
BL72442_cuf1 4 0
BL72579_cuf2 1 0
BL73398_cuf0 1 0
BL73399_cuf0 1 0
BL74447_cuf1 2 0
BL74986_cuf4 6 0
BL75703_cuf3 1 0
BL76574_cuf2 2 0
BL77529_cuf0 1 0
BL78456_cuf2 1 0
BL78496_cuf1 1 0
BL78796_cuf1 2 0
BL79365_cuf1 1 0
BL79391_cuf0 1 0
BL80754_cuf0 1 0
BL80827_cuf0 1 0
BL80843_cuf0 0 1
BL80860_cuf3 1 0
BL81731_cuf3 1 0
BL82865_cuf0 1 0
BL83219_cuf1 1 0
BL83357_cuf0 2 0
BL83748_cuf1 8 0
BL84044_cuf2 1 0
BL84786_cuf0 1 0
BL85373_cuf0 1 0
BL85654_cuf0 2 0
BL86630_cuf1 1 0
BL87315_cuf0 1 0
BL87339_cuf1 1 0
BL87422_cuf0 1 0
BL87504_cuf1 4 0
BL88341_cuf0 1 0
BL88404_cuf9 1 0
BL88462_cuf1 1 0
BL88770_cuf0 3 0
BL89178_cuf0 2 0
BL89268_cuf0 1 0
BL89771_cuf0 3 0
BL90063_cuf0 2 0
BL90623_cuf0 1 0
BL90681_cuf0 2 0
BL90682_cuf0 2 0
BL90683_cuf0 2 0
BL90691_cuf1 2 0
BL90735_cuf0 1 0
BL90962_cuf0 30 0
BL91451_cuf0 1 0
BL95012_evm1 3 0
BL95051_evm0 2 0
BL95058_evm0 1 0
BL95093_evm0 1 0
BL95094_evm0 2 0
BL95100_evm0 1 0
BL95162_evm1 1 0
BL95167_evm1 1 0
BL95169_evm1 1 0
BL95170_evm0 2 0
BL95186_evm1 1 0
BL95189_evm0 1 0
BL95211_evm2 1 0
BL95222_evm1 2 0
BL95256_evm0 1 0
BL95259_evm1 2 0
BL95280_evm2 1 0
BL95309_evm1 1 0
BL95334_evm1 1 0
BL95381_evm0 1 0
BL95385_evm0 1 0
BL95389_evm0 1 0
BL95390_evm1 2 0
BL95398_evm0 5 0
BL95413_evm0 1 0
BL95445_evm0 1 0
BL95447_evm1 1 0
BL95448_evm0 1 0
BL95483_evm0 5 0
BL95489_evm0 9 0
BL95505_evm1 1 0
BL95506_evm0 7 0
BL95510_evm0 1 0
BL95513_evm0 1 0
BL95539_evm1 1 0
BL95547_evm0 1 0
BL95562_evm1 1 0
BL95563_evm0 1 0
BL95586_evm0 2 0
BL95592_evm1 1 0
BL95605_evm1 1 0
BL95618_evm1 1 0
BL95619_evm0 1 0
BL95620_evm1 1 0
BL95633_evm1 1 0
BL95634_evm0 1 0
BL95636_evm1 1 0
BL95645_evm2 1 0
BL95647_evm0 2 0
BL95672_evm2 1 0
BL95701_evm1 1 0
BL95706_evm0 1 0
BL95707_evm1 1 0
