Transcript Sense_junction_reads Antisense_junction_reads
BL11081_cuf0 1 0
BL11086_cuf6 13 0
BL11089_evm9 3 0
BL11103_cuf0 1 0
BL11128_evm0 1 0
BL11134_evm4 4 0
BL11155_cuf0 1 0
BL11167_evm2 1 0
BL11181_evm0 1 0
BL11182_evm0 2 0
BL11187_cuf0 0 1
BL11202_evm0 1 0
BL11212_cuf0 1 0
BL11221_evm0 2 0
BL11226_evm2 2 0
BL11241_cuf4 4 0
BL11264_evm19 6 0
BL11268_cuf1 3 0
BL11269_cuf18 4 0
BL11270_cuf1 2 0
BL11283_evm0 2 0
BL11296_evm0 2 0
BL11306_evm0 1 0
BL11330_evm0 2 0
BL11342_cuf2 1 0
BL11347_evm2 4 0
BL11348_evm0 10 0
BL11359_evm1 1 0
BL11379_evm0 1 0
BL11388_cuf17 4 0
BL11398_cuf1 2 0
BL11405_evm0 1 0
BL11411_evm4 1 0
BL11414_cuf0 1 0
BL11428_cuf6 1 0
BL11438_cuf2 1 0
BL11457_evm4 1 0
BL11458_cuf6 1 0
BL11460_cuf0 1 0
BL11464_cuf2 1 0
BL11494_cuf5 1 0
BL11508_cuf0 1 0
BL11510_cuf2 2 0
BL11517_evm1 1 0
BL11531_cuf0 1 0
BL11533_cuf2 3 0
BL11540_cuf3 1 0
BL11547_cuf0 1 0
BL11577_evm3 1 0
BL11578_evm1 1 0
BL11585_evm5 1 0
BL11592_cuf0 1 0
BL11596_cuf11 1 0
BL11632_cuf1 1 0
BL11652_cuf0 2 0
BL11654_evm5 1 0
BL11660_cuf3 1 0
BL11662_cuf1 1 0
BL11672_cuf0 1 0
BL11677_cuf3 2 0
BL11679_cuf0 1 0
BL11722_cuf3 2 0
BL11748_evm0 1 0
BL11760_cuf7 1 0
BL11761_cuf28 1 0
BL11762_cuf1 1 0
BL11795_cuf0 1 0
BL11803_cuf0 2 0
BL11806_cuf1 1 0
BL11844_cuf3 2 0
BL11860_cuf0 2 0
BL11863_evm3 1 0
BL11894_cuf0 1 0
BL11895_cuf3 1 0
BL11902_cuf0 2 0
BL11905_cuf6 3 0
BL11913_cuf0 1 0
BL11925_cuf5 3 0
BL11929_cuf0 2 0
BL11930_evm0 1 0
BL11943_evm0 1 0
BL11951_cuf9 1 0
BL11952_cuf3 1 0
BL11974_evm8 1 0
BL11987_cuf26 1 0
BL11997_cuf1 1 0
BL12001_evm2 1 0
BL12006_cuf6 1 0
BL12014_cuf9 1 0
BL12021_cuf0 3 0
BL12043_cuf0 2 0
BL12044_cuf1 1 0
BL12046_evm0 1 0
BL12049_evm0 1 0
BL12066_cuf22 1 0
BL12084_cuf4 1 0
BL12124_evm0 1 0
BL12140_cuf10 1 0
BL12151_cuf0 1 0
BL12159_cuf0 1 0
BL12161_cuf2 1 0
BL12188_cuf0 2 0
BL12196_evm1 1 0
BL12204_cuf0 1 0
BL12217_cuf1 1 0
BL12229_cuf1 1 0
BL12249_cuf5 2 0
BL12251_evm0 3 0
BL12280_cuf1 1 0
BL12282_evm3 1 0
BL12312_cuf3 2 0
BL12316_cuf2 1 0
BL12324_evm0 10 0
BL12328_cuf7 3 0
BL12329_cuf5 3 0
BL12368_evm0 2 0
BL12371_cuf24 4 0
BL12378_cuf0 1 0
BL12399_cuf4 1 0
BL12401_cuf15 2 0
BL12425_cuf0 1 0
BL12462_evm2 2 0
BL12464_cuf2 1 0
BL12466_cuf7 3 0
BL12467_evm2 1 0
BL12475_evm0 1 0
BL12476_cuf0 1 0
BL12482_cuf10 2 0
BL12498_evm0 1 0
BL12514_evm7 3 0
BL12524_cuf0 1 0
BL12538_evm3 1 0
BL12545_cuf0 1 0
BL12552_evm0 1 0
BL12565_cuf0 1 0
BL12577_cuf0 1 0
BL12585_cuf5 1 0
BL12593_cuf2 1 0
BL12598_cuf0 1 0
BL12617_evm0 2 0
BL12627_cuf0 2 0
BL12642_cuf1 1 0
BL12644_cuf18 1 0
BL12670_cuf2 3 0
BL12697_cuf2 1 0
BL12700_cuf6 1 0
BL12727_cuf16 1 0
BL12761_cuf0 2 0
BL12767_cuf4 2 0
BL12796_evm4 1 0
BL12802_evm5 1 0
BL12817_cuf0 1 0
BL12818_cuf0 1 0
BL12819_cuf8 1 0
BL12826_cuf0 1 0
BL12843_cuf2 1 0
BL12844_cuf2 1 0
BL12845_evm0 8 0
BL12888_cuf1 0 1
BL12909_evm0 1 0
BL12931_cuf0 1 0
BL12936_cuf0 5 0
BL12937_evm0 1 0
BL12976_cuf0 1 0
BL13038_cuf0 2 0
BL13047_cuf0 3 0
BL13063_cuf11 3 0
BL13064_evm7 1 0
BL13065_cuf0 1 0
BL13067_cuf1 1 0
BL13074_evm0 3 0
BL13077_evm1 1 0
BL13089_cuf0 1 0
BL13114_cuf3 1 0
BL13196_cuf1 1 0
BL13201_cuf1 1 0
BL13217_evm0 1 0
BL13235_evm0 1 0
BL13249_cuf2 2 0
BL13289_cuf0 1 0
BL13296_evm3 1 0
BL13298_cuf6 1 0
BL13300_cuf6 1 0
BL13310_cuf3 1 0
BL13311_cuf0 2 0
BL13313_cuf0 1 0
BL13329_cuf14 2 0
BL13340_cuf2 2 0
BL13341_cuf8 1 0
BL13346_cuf13 1 0
BL13365_cuf27 1 0
BL13380_cuf9 1 0
BL13383_cuf2 2 0
BL13396_cuf23 1 0
BL13405_cuf4 1 0
BL13415_evm2 1 0
BL13420_evm1 1 0
BL13431_cuf1 1 0
BL13434_cuf5 1 0
BL13459_evm4 2 0
BL13490_evm0 3 0
BL13496_cuf0 1 0
BL13500_cuf1 1 0
BL13501_cuf0 1 0
BL13504_cuf0 1 0
BL13513_cuf0 1 0
BL13519_evm17 3 0
BL13564_cuf1 1 0
BL13586_evm14 1 0
BL13591_cuf0 1 0
BL13635_cuf4 1 0
BL13650_cuf5 1 0
BL13655_evm0 1 0
BL13668_evm7 1 0
BL13703_evm5 1 0
BL13706_cuf0 1 0
BL13707_cuf0 1 0
BL13713_cuf2 1 0
BL13775_cuf1 1 0
BL13785_cuf0 1 0
BL13792_cuf1 1 0
BL13801_cuf0 9 0
BL13807_cuf2 1 0
BL13813_cuf8 2 0
BL13821_evm6 3 0
BL13824_cuf0 1 0
BL13845_cuf6 2 0
BL13877_cuf0 2 0
BL13897_cuf0 1 0
BL13911_evm0 1 0
BL13949_cuf5 1 0
BL13954_evm3 1 0
BL13967_evm1 1 0
BL13973_evm8 1 0
BL13987_cuf5 9 0
BL14002_evm1 1 0
BL14013_evm1 1 0
BL14023_cuf0 1 0
BL14024_cuf0 6 0
BL14048_cuf0 2 0
BL14055_cuf6 1 0
BL14062_cuf14 5 0
BL14089_evm0 1 0
BL14104_cuf0 1 0
BL14106_cuf0 1 0
BL14110_cuf0 1 0
BL14112_cuf0 1 0
BL14120_cuf0 1 0
BL14132_cuf3 1 0
BL14135_evm1 1 0
BL14180_evm1 2 0
BL14188_cuf0 1 0
BL14255_evm0 1 0
BL14283_cuf0 4 0
BL14290_cuf4 1 0
BL14291_cuf1 1 0
BL14297_evm0 1 0
BL14299_cuf4 1 0
BL14301_evm2 1 0
BL14311_cuf1 6 0
BL14328_cuf3 2 0
BL14367_evm1 3 0
BL14385_evm0 1 0
BL14408_cuf0 1 0
BL14426_cuf8 3 0
BL14442_cuf2 1 0
BL14449_evm0 5 0
BL14460_cuf0 1 0
BL14472_cuf3 1 0
BL14473_evm0 1 0
BL14478_evm0 1 0
BL14482_cuf28 1 0
BL14488_evm0 1 0
BL14519_cuf4 2 0
BL14522_cuf0 2 0
BL14523_cuf0 2 0
BL14524_evm0 1 0
BL14534_evm0 1 0
BL14559_cuf0 2 0
BL14561_cuf0 1 0
BL14563_cuf0 1 0
BL14570_evm1 1 0
BL14581_evm4 1 0
BL14596_cuf0 4 0
BL14606_cuf0 1 0
BL14641_cuf2 2 0
BL14642_cuf3 1 0
BL14643_cuf1 1 0
BL14693_cuf0 3 0
BL14702_cuf1 2 0
BL14719_cuf0 1 0
BL14720_cuf0 1 0
BL14726_cuf0 1 0
BL14728_cuf3 2 0
BL14736_cuf0 1 0
BL14746_evm0 1 0
BL14749_cuf2 2 0
BL14767_cuf0 1 0
BL14783_evm13 1 0
BL14784_cuf0 1 0
BL14785_cuf9 1 0
BL14789_cuf0 1 0
BL14795_evm15 4 0
BL14831_evm4 1 0
BL14836_cuf0 1 0
BL14839_cuf2 7 0
BL14844_cuf1 2 0
BL14878_cuf0 1 0
BL14881_evm2 1 0
BL14888_evm1 1 0
BL14894_cuf2 1 0
BL14919_cuf0 1 0
BL14956_evm0 2 0
BL14957_cuf0 3 0
BL14969_cuf7 1 0
BL14992_cuf0 2 0
BL15020_evm0 2 0
BL15025_evm0 12 0
BL15029_evm5 2 0
BL15039_cuf0 2 0
BL15043_cuf0 1 0
BL15060_cuf5 9 0
BL15061_cuf1 7 0
BL15098_evm1 1 0
BL15101_cuf33 1 0
BL15107_evm2 3 0
BL15123_cuf1 4 0
BL15125_cuf3 3 0
BL15126_cuf1 1 0
BL15135_evm0 2 0
BL15139_evm2 1 0
BL15150_cuf3 1 0
BL15151_cuf8 1 0
BL15156_cuf2 1 0
BL15160_evm1 2 0
BL15182_cuf4 1 0
BL15183_cuf5 1 0
BL15195_cuf1 2 0
BL15211_cuf0 1 0
BL15218_cuf1 5 0
BL15227_evm0 2 0
BL15229_cuf2 1 0
BL15256_evm0 5 0
BL15301_evm1 1 0
BL15321_cuf0 4 0
BL15347_cuf0 1 0
BL15348_cuf0 1 0
BL15350_cuf3 1 0
BL15354_cuf1 2 0
BL15359_cuf1 1 0
BL15379_evm0 12 0
BL15448_cuf10 3 0
BL15459_cuf0 1 0
BL15467_cuf0 1 0
BL15472_evm0 1 0
BL15476_evm0 1 0
BL15480_cuf0 2 0
BL15485_cuf0 1 0
BL15487_evm0 2 0
BL15496_evm0 1 0
BL15501_evm1 1 0
BL15502_cuf1 1 0
BL15512_cuf2 1 0
BL15517_cuf3 3 0
BL15521_cuf11 1 0
BL15522_cuf0 1 0
BL15529_cuf1 1 0
BL15540_cuf4 2 0
BL15559_evm4 1 0
BL15566_cuf0 1 0
BL15569_cuf5 1 0
BL15573_cuf0 0 1
BL15600_evm0 1 0
BL15623_cuf0 1 0
BL15624_cuf2 1 0
BL15627_cuf0 1 0
BL15631_cuf1 8 0
BL15645_evm6 2 0
BL15657_cuf11 1 0
BL15673_evm2 2 0
BL15678_cuf0 1 0
BL15679_evm6 1 0
BL15692_cuf1 4 0
BL15709_evm0 1 0
BL15722_evm1 5 0
BL15729_cuf0 2 0
BL15735_cuf0 0 1
BL15737_cuf0 16 0
BL15742_cuf0 1 0
BL15753_evm0 3 0
BL15756_cuf27 1 0
BL15772_cuf0 2 0
BL15776_cuf3 1 0
BL15792_cuf3 1 0
BL15797_cuf6 3 0
BL15807_cuf0 0 1
BL15823_cuf3 1 0
BL15832_cuf0 2 0
BL15836_cuf3 1 0
BL15839_cuf0 1 0
BL15851_evm0 1 0
BL15852_evm5 3 0
BL15855_cuf0 1 0
BL15856_cuf2 1 0
BL15866_cuf0 2 0
BL15905_cuf2 7 0
BL15921_evm1 1 0
BL15930_cuf0 3 0
BL15941_evm0 2 0
BL15944_cuf3 1 0
BL15961_cuf2 3 0
BL15962_cuf0 1 0
BL15963_cuf3 1 0
BL15976_cuf5 1 0
BL15981_cuf1 1 0
BL16012_evm15 1 0
BL16015_cuf29 1 0
BL16020_cuf1 1 0
BL16026_evm0 1 0
BL16027_cuf0 1 0
BL16038_cuf0 1 0
BL16080_evm3 2 0
BL16083_evm1 1 0
BL16094_cuf0 1 0
BL16097_cuf0 1 0
BL16098_cuf0 1 0
BL16131_evm0 1 0
BL16159_cuf0 1 0
BL16165_cuf7 1 0
BL16170_cuf5 1 0
BL16200_cuf3 1 0
BL16220_cuf1 1 0
BL16221_cuf4 1 0
BL16265_cuf1 1 0
BL16280_cuf3 2 0
BL16290_evm16 4 0
BL16311_cuf2 1 0
BL16323_evm0 1 0
BL16327_cuf3 1 0
BL16332_cuf8 1 0
BL16334_evm0 1 0
BL16349_cuf2 1 0
BL16372_cuf1 2 0
BL16376_cuf9 1 0
BL16378_evm3 1 0
BL16416_evm1 1 0
BL16418_cuf2 1 0
BL16432_cuf1 1 0
BL16433_cuf0 1 0
BL16437_evm13 1 0
BL16452_cuf0 1 0
BL16455_cuf1 1 0
BL16456_cuf5 1 0
BL16466_evm3 1 0
BL16472_evm14 2 0
BL16475_evm1 1 0
BL16503_cuf0 3 0
BL16507_cuf1 0 7
BL16511_evm0 1 0
BL16517_cuf1 1 0
BL16556_evm0 1 0
BL16558_cuf0 1 0
BL16562_evm0 1 0
BL16565_cuf2 3 0
BL16569_cuf1 1 0
BL16570_cuf1 1 0
BL16610_cuf1 1 0
BL16633_cuf2 1 0
BL16667_evm0 1 0
BL16682_cuf6 1 0
BL16685_cuf1 1 0
BL16702_cuf9 2 0
BL16703_cuf0 1 0
BL16715_evm0 1 0
BL16719_cuf1 27 0
BL16771_evm1 1 0
BL16773_cuf2 1 0
BL16780_cuf0 1 0
BL16806_cuf2 3 0
BL16808_evm0 1 0
BL16813_cuf0 2 0
BL16840_cuf0 1 0
BL16845_evm2 1 0
BL16846_cuf3 1 0
BL16848_evm0 1 0
BL16870_cuf2 2 0
BL16882_cuf0 1 0
BL16892_cuf0 1 0
BL16896_cuf1 5 0
BL16900_cuf1 3 0
BL16916_cuf5 1 0
BL16917_cuf4 2 0
BL16923_cuf1 3 0
BL16924_cuf4 1 0
BL16926_evm6 1 0
BL16935_evm0 1 0
BL16944_cuf6 2 0
BL16957_cuf0 1 0
BL16971_evm0 1 0
BL17000_cuf1 1 0
BL17006_cuf4 1 0
BL17021_cuf25 1 0
BL17035_evm5 1 0
BL17044_cuf0 1 0
BL17064_cuf0 1 0
BL17067_evm0 1 0
BL17072_evm4 1 0
BL17073_cuf3 2 0
BL17083_cuf1 1 0
BL17175_cuf0 1 0
BL17177_cuf3 2 0
BL17182_cuf0 1 0
BL17187_evm2 1 0
BL17192_cuf3 5 0
BL17215_cuf17 2 0
BL17220_evm0 1 0
BL17232_cuf1 1 0
BL17256_cuf10 1 0
BL17265_evm4 1 0
BL17281_evm2 1 0
BL17308_evm0 1 0
BL17309_cuf0 1 0
BL17331_cuf1 1 0
BL17332_cuf1 2 0
BL17345_cuf1 2 0
BL17360_evm1 2 0
BL17362_cuf4 1 0
BL17373_evm4 1 0
BL17389_cuf5 3 0
BL17409_evm0 2 0
BL17412_evm0 1 0
BL17457_cuf3 2 0
BL17476_cuf0 2 0
BL17485_cuf5 2 0
BL17486_evm13 2 0
BL17497_cuf1 2 0
BL17499_cuf0 1 0
BL17529_cuf0 1 0
BL17561_cuf3 1 0
BL17581_cuf0 1 0
BL17582_cuf0 1 0
BL17583_cuf0 1 0
BL17626_evm8 2 0
BL17627_evm0 1 0
BL17629_cuf3 1 0
BL17642_cuf27 4 0
BL17676_cuf1 3 0
BL17688_evm0 1 0
BL17702_cuf0 1 0
BL17715_cuf0 1 0
BL17721_cuf9 4 0
BL17750_evm6 3 0
BL17751_evm0 2 0
BL17766_cuf0 1 0
BL17777_cuf0 1 0
BL17780_cuf0 1 0
BL17794_cuf5 3 0
BL17818_cuf12 1 0
BL17825_cuf0 1 0
BL17831_cuf0 1 0
BL17839_evm5 2 0
BL17840_cuf2 1 0
BL17843_evm2 2 0
BL17847_cuf1 1 0
BL17870_cuf2 2 0
BL17871_cuf2 3 0
BL17874_cuf0 1 0
BL17903_cuf0 1 0
BL17907_evm1 1 0
BL17912_cuf1 1 0
BL17913_cuf5 2 0
BL17914_evm0 1 0
BL17918_cuf5 1 0
BL17933_cuf1 1 0
BL17939_cuf27 1 0
BL17966_cuf0 1 0
BL17978_cuf0 3 0
BL17983_cuf0 1 0
BL17989_evm0 1 0
BL17994_cuf2 3 0
BL17999_cuf3 2 0
BL18002_evm0 1 0
BL18009_cuf0 1 0
BL18035_cuf0 1 0
BL18043_cuf1 1 0
BL18057_evm1 1 1
BL18059_cuf13 1 0
BL18076_cuf2 2 0
BL18115_evm2 4 0
BL18128_evm0 1 0
BL18154_evm4 1 0
BL18165_cuf1 1 0
BL18171_cuf0 1 0
BL18174_cuf0 9 0
BL18187_cuf0 1 0
BL18190_cuf0 1 0
BL18198_cuf0 2 0
BL18204_cuf6 1 0
BL18207_evm2 1 0
BL18248_cuf0 1 0
BL18284_cuf1 0 1
BL18286_evm2 1 0
BL18297_cuf11 28 0
BL18300_cuf12 2 0
BL18335_evm8 1 0
BL18348_cuf0 1 0
BL18352_evm0 1 0
BL18358_cuf2 1 0
BL18373_cuf8 1 0
BL18375_cuf1 2 0
BL18382_evm0 1 0
BL18388_evm1 1 0
BL18422_cuf0 2 0
BL18435_cuf2 1 0
BL18442_cuf1 3 0
BL18466_cuf1 1 0
BL18468_evm1 1 0
BL18470_cuf0 1 0
BL18489_cuf28 1 0
BL18513_cuf2 1 0
BL18524_evm2 1 0
BL18530_evm0 2 0
BL18535_evm8 2 0
BL18546_cuf12 1 0
BL18568_cuf1 1 0
BL18569_cuf1 1 0
BL18577_evm7 1 0
BL18595_evm6 3 0
BL18599_cuf0 4 0
BL18606_cuf5 1 0
BL18610_cuf30 1 0
BL18619_evm0 1 0
BL18620_cuf8 1 0
BL18625_cuf0 1 0
BL18627_cuf11 1 0
BL18668_cuf1 1 0
BL18677_cuf0 2 0
BL18683_cuf0 1 0
BL18699_cuf0 1 0
BL18716_evm0 2 0
BL18717_cuf27 1 0
BL18718_cuf5 1 0
BL18741_cuf1 1 0
BL18756_cuf5 2 0
BL18774_evm0 1 0
BL18777_cuf8 2 0
BL18778_cuf0 1 0
BL18808_cuf0 2 0
BL18816_cuf0 1 0
BL18820_cuf0 3 0
BL18846_cuf3 2 0
BL18854_cuf2 2 0
BL18858_cuf3 1 0
BL18881_cuf0 2 0
BL18905_cuf4 4 0
BL18944_cuf0 2 0
BL18946_cuf8 2 0
BL18947_cuf0 1 0
BL18964_cuf0 1 0
BL18965_cuf0 3 0
BL18968_cuf0 2 0
BL18995_cuf0 1 0
BL19023_cuf0 1 0
BL19029_cuf1 4 0
BL19043_evm4 1 0
BL19047_cuf0 1 0
BL19050_cuf5 3 0
BL19062_cuf4 1 0
BL19072_cuf11 1 0
BL19081_cuf10 5 0
BL19087_cuf7 1 0
BL19114_cuf10 1 0
BL19115_cuf3 1 0
BL19118_cuf2 1 0
BL19140_cuf0 1 0
BL19176_evm0 2 0
BL19196_cuf2 1 0
BL19205_evm1 1 0
BL19223_cuf2 2 0
BL19234_evm4 1 0
BL19246_cuf2 1 0
BL19274_evm1 3 0
BL19281_cuf0 1 0
BL19291_cuf1 2 0
BL19295_cuf0 2 0
BL19299_cuf1 3 0
BL19302_cuf0 1 0
BL19308_cuf1 1 0
BL19322_cuf3 1 0
BL19325_cuf0 1 0
BL19327_evm0 2 0
BL19332_evm6 1 0
BL19334_cuf9 1 0
BL19350_cuf2 1 0
BL19364_cuf0 1 0
BL19370_cuf20 1 0
BL19385_cuf2 1 0
BL19402_evm0 2 0
BL19403_cuf3 1 0
BL19410_cuf19 2 0
BL19417_evm0 1 0
BL19435_evm0 8 0
BL19444_evm0 4 0
BL19467_evm0 1 0
BL19476_cuf3 4 0
BL19482_cuf0 1 0
BL19489_cuf3 1 0
BL19490_cuf0 1 0
BL19505_cuf0 1 0
BL19510_cuf1 2 0
BL19528_cuf4 2 0
BL19532_cuf0 1 0
BL19563_evm1 1 0
BL19650_cuf4 4 0
BL19666_cuf1 1 0
BL19677_evm3 1 0
BL19685_cuf9 1 0
BL19697_cuf1 1 0
BL19710_cuf0 2 0
BL19726_evm0 1 0
BL19735_evm1 1 0
BL19757_cuf2 1 0
BL19764_cuf21 1 0
BL19792_cuf0 1 0
BL19803_cuf2 1 0
BL19811_cuf0 2 0
BL19813_cuf4 2 0
BL19816_cuf6 1 0
BL19818_cuf0 1 0
BL19824_evm0 1 0
BL19834_cuf13 1 0
BL19846_evm0 1 0
BL19868_cuf0 1 0
BL19872_evm3 2 0
BL19904_cuf0 1 0
BL19908_cuf1 1 0
BL19920_cuf0 1 0
BL19927_cuf0 1 0
BL19929_evm0 3 0
BL19932_evm3 1 0
BL19939_cuf12 1 0
BL19945_evm1 3 0
BL19947_evm0 1 2
BL19953_evm0 1 0
BL19957_cuf0 1 0
BL19978_cuf0 2 0
BL19990_cuf4 5 0
BL20011_cuf3 1 0
BL20023_evm1 1 0
BL20033_cuf0 1 0
BL20040_cuf1 1 0
BL20046_cuf0 1 0
BL20063_cuf4 1 0
BL20076_cuf0 7 0
BL20082_cuf2 2 0
BL20127_evm0 2 0
BL20146_evm0 1 0
BL20156_evm1 1 0
BL20161_cuf6 1 0
BL20174_cuf0 1 0
BL20195_cuf1 1 0
BL20200_cuf2 4 0
BL20213_cuf0 1 0
BL20219_cuf0 2 0
BL20220_evm0 1 0
BL20226_cuf0 1 0
BL20249_evm9 1 0
BL20255_cuf0 1 0
BL20268_evm0 2 0
BL20278_evm9 2 0
BL20286_cuf8 11 0
BL20305_cuf5 1 0
BL20322_evm10 3 0
BL20333_evm1 1 0
BL20346_evm25 2 0
BL20358_cuf1 1 0
BL20360_cuf0 1 0
BL20390_evm11 2 0
BL20404_cuf1 1 0
BL20410_cuf1 1 0
BL20463_cuf2 1 0
BL20469_cuf0 1 0
BL20475_evm0 1 0
BL20483_evm0 1 0
BL20492_cuf1 1 0
BL20495_cuf0 7 0
BL20535_cuf37 1 0
BL20537_cuf0 3 0
BL20552_cuf19 1 0
BL20566_cuf1 1 0
BL20575_evm0 1 0
BL20585_cuf0 1 0
BL20599_cuf1 1 0
BL20612_evm0 1 0
BL20613_evm0 1 0
BL20617_cuf1 1 0
BL20630_cuf1 1 0
BL20633_evm0 1 0
BL20634_cuf1 2 0
BL20639_cuf1 1 0
BL20645_cuf0 1 0
BL20683_cuf0 1 0
BL20685_cuf0 1 0
BL20689_cuf1 1 0
BL20697_cuf3 1 0
BL20703_cuf0 1 0
BL20731_evm0 1 0
BL20741_cuf0 3 0
BL20749_cuf0 1 0
BL20761_cuf6 1 0
BL20764_evm15 0 1
BL20767_evm2 1 0
BL20776_cuf2 2 0
BL20795_cuf3 1 0
BL20822_cuf1 3 0
BL20854_cuf0 1 0
BL20860_cuf0 1 0
BL20864_evm4 2 0
BL20865_cuf0 1 0
BL20899_evm4 2 0
BL20915_cuf1 1 0
BL20916_evm0 1 0
BL20922_cuf1 1 0
BL20937_cuf0 3 0
BL20939_cuf0 1 0
BL20942_evm0 3 0
BL20973_evm0 1 0
BL20986_cuf1 1 0
BL21019_evm0 1 0
BL21037_cuf1 1 0
BL21041_cuf0 3 0
BL21048_cuf4 1 0
BL21063_cuf0 4 0
BL21066_cuf3 1 0
BL21076_cuf14 1 0
BL21113_evm1 1 0
BL21134_evm5 1 0
BL21143_cuf0 1 0
BL21144_cuf1 1 0
BL21170_cuf0 1 0
BL21183_cuf1 1 0
BL21213_cuf0 1 0
BL21267_cuf1 1 0
BL21270_cuf2 2 0
BL21279_cuf0 2 0
BL21318_evm0 1 0
BL21322_cuf0 3 0
BL21325_cuf3 1 0
BL21328_cuf1 1 0
BL21343_evm0 1 0
BL21354_cuf4 1 0
BL21367_cuf1 1 0
BL21370_cuf1 2 0
BL21371_cuf1 1 0
BL21377_evm4 1 0
BL21378_cuf1 1 0
BL21408_evm6 2 0
BL21409_cuf2 7 0
BL21415_cuf0 1 0
BL21437_cuf0 1 0
BL21454_cuf1 1 0
BL21456_evm0 1 0
BL21459_cuf0 1 0
BL21463_cuf0 2 0
BL21470_cuf8 1 0
BL21498_cuf6 1 0
BL21505_cuf3 2 0
BL21510_cuf0 2 0
BL21513_cuf23 1 0
BL21520_cuf2 1 0
BL21525_evm0 1 0
BL21531_evm0 1 0
BL21538_cuf0 1 0
BL21548_evm2 1 0
BL21553_cuf2 1 0
BL21562_cuf0 2 0
BL21567_cuf2 1 0
BL21573_cuf0 1 0
BL21577_evm13 7 0
BL21588_evm6 1 0
BL21598_evm1 1 0
BL21604_cuf0 2 0
BL21614_evm0 2 0
BL21622_cuf0 1 0
BL21625_cuf3 6 0
BL21628_cuf1 1 0
BL21667_cuf0 1 0
BL21671_evm0 2 0
BL21693_cuf0 1 0
BL21695_cuf0 1 0
BL21705_evm0 1 0
BL21708_evm0 1 0
BL21712_cuf1 1 0
BL21720_cuf0 1 0
BL21732_cuf1 1 0
BL21735_cuf0 3 0
BL21747_cuf0 12 0
BL21774_cuf0 2 0
BL21783_evm1 5 0
BL21795_cuf0 2 0
BL21811_cuf0 1 0
BL21812_evm2 1 0
BL21823_cuf4 2 0
BL21844_evm1 2 0
BL21856_cuf0 1 0
BL21866_cuf0 21 0
BL21867_cuf0 7 0
BL21869_evm4 2 0
BL21874_cuf0 3 0
BL21875_cuf2 1 0
BL21895_evm2 1 0
BL21923_cuf6 2 0
BL21939_evm0 1 0
BL21944_cuf0 3 0
BL21960_cuf4 3 0
BL21964_cuf0 1 0
BL21967_cuf12 25 0
BL21968_cuf4 1 0
BL21977_cuf0 1 0
BL22001_evm7 1 0
BL22009_cuf0 5 0
BL22023_cuf1 3 0
BL22030_evm0 1 0
BL22049_cuf8 6 0
BL22056_evm0 1 0
BL22058_cuf0 2 0
BL22066_evm0 1 0
BL22075_cuf0 5 0
BL22079_cuf0 1 0
BL22101_cuf2 4 0
BL22107_cuf1 1 0
BL22130_evm2 1 0
BL22133_cuf0 1 0
BL22137_cuf0 1 0
BL22144_evm1 5 0
BL22147_evm1 3 0
BL22155_cuf10 2 0
BL22160_cuf0 2 0
BL22165_cuf2 1 0
BL22172_cuf2 2 0
BL22253_cuf0 2 0
BL22275_cuf0 1 0
BL22299_cuf3 1 0
BL22315_cuf4 1 0
BL22317_cuf1 2 0
BL22331_evm0 1 0
BL22362_evm5 1 0
BL22379_cuf0 2 0
BL22394_evm0 1 0
BL22402_cuf0 1 0
BL22413_cuf0 1 0
BL22429_cuf4 1 0
BL22437_cuf1 4 0
BL22440_evm0 4 0
BL22443_evm0 1 0
BL22445_cuf0 1 0
BL22449_cuf2 2 0
BL22453_cuf0 1 0
BL22464_evm1 1 0
BL22470_cuf2 1 0
BL22471_cuf0 1 0
BL22479_evm3 1 0
BL22520_cuf8 5 1
BL22525_cuf0 3 0
BL22542_cuf24 1 0
BL22553_cuf1 2 0
BL22562_cuf3 2 0
BL22566_cuf5 1 0
BL22578_cuf0 4 0
BL22585_evm0 1 0
BL22614_evm0 1 0
BL22625_evm0 1 0
BL22643_cuf11 1 0
BL22645_cuf2 4 0
BL22647_evm1 1 0
BL22665_cuf10 2 0
BL22666_cuf0 1 0
BL22683_cuf2 4 0
BL22686_evm1 1 0
BL22711_evm0 1 0
BL22720_cuf2 3 0
BL22723_cuf2 2 0
BL22724_cuf2 3 0
BL22728_evm0 3 0
BL22733_cuf2 2 0
BL22744_evm3 1 0
BL22769_evm4 1 0
BL22788_cuf4 1 0
BL22791_evm3 1 0
BL22797_cuf0 2 0
BL22802_cuf0 1 0
BL22808_cuf7 2 0
BL22829_cuf4 1 0
BL22832_cuf3 1 0
BL22849_cuf0 1 0
BL22856_cuf1 1 0
BL22863_evm24 3 0
BL22873_evm1 1 0
BL22895_evm0 0 1
BL22919_evm5 1 0
BL22927_evm7 1 0
BL22935_evm25 1 0
BL22954_cuf0 6 0
BL22977_cuf1 2 0
BL22993_cuf11 1 0
BL23011_cuf2 3 0
BL23025_cuf3 2 0
BL23047_cuf0 1 0
BL23057_cuf4 1 0
BL23062_evm1 5 0
BL23063_cuf7 1 0
BL23071_evm0 1 0
BL23072_evm0 1 0
BL23107_cuf2 2 0
BL23110_cuf1 1 0
BL23118_cuf6 1 0
BL23125_cuf5 1 0
BL23146_evm10 1 0
BL23155_evm7 1 0
BL23163_cuf0 1 0
