Transcript Exonic_reads_sense Junction_reads_sense Exonic_reads_antisense Junction_reads_antisense
BL31553_evm0 0 0 0 0
BL21500_evm0 0 0 1 0
BL04084_cuf1 0 1 0 0
BL11065_cuf2 0 0 0 0
BL19325_cuf0 0 1 0 0
BL32652_cuf0 0 0 0 0
BL12785_evm1 0 0 0 0
BL17912_cuf1 2 0 0 0
BL12946_cuf0 0 0 0 0
BL13099_cuf2 0 0 0 0
BL05133_cuf0 0 0 0 0
BL50148_cuf1 0 0 0 0
BL21691_cuf0 10 0 0 0
BL09031_cuf0 0 0 0 0
BL17167_cuf0 0 0 0 0
BL12278_evm0 0 0 0 0
BL37075_cuf0 0 0 0 0
BL23385_cuf0 0 0 0 0
BL95632_evm1 0 0 0 1
BL43519_cuf0 0 0 0 0
BL27956_evm0 0 0 0 0
BL20195_cuf1 1 0 0 0
BL23813_evm0 0 0 0 0
BL96433_cuf3 2 0 0 0
BL05261_cuf0 0 0 0 0
BL86008_cuf0 0 0 0 0
BL23029_evm0 0 0 0 0
BL30230_evm0 0 1 0 0
BL01493_evm5 0 0 0 0
BL78416_cuf0 0 0 0 0
BL04885_cuf20 0 5 0 0
BL05886_evm0 0 0 0 0
BL19838_evm0 0 0 0 0
BL07806_evm0 0 0 0 0
BL03661_cuf0 1 0 0 0
BL01986_cuf0 1 0 0 0
BL13784_cuf3 0 0 0 0
BL17183_evm1 0 0 0 0
BL22829_cuf4 5 0 0 0
BL02356_cuf3 0 0 0 0
BL02873_cuf0 1 0 0 0
BL29971_evm0 0 0 0 0
BL10128_cuf0 17 0 0 0
BL23866_cuf0 0 0 0 0
BL13646_cuf0 0 0 0 0
BL31627_evm0 0 0 0 0
BL13664_evm1 0 0 0 0
BL77441_cuf0 0 0 0 0
BL01015_cuf0 0 0 0 0
BL16634_cuf4 0 0 0 0
BL11898_cuf0 0 0 0 0
BL97084_cuf6 0 0 0 0
BL17556_cuf0 0 0 0 0
BL17014_cuf1 0 1 0 0
BL28500_evm0 0 0 0 0
BL22699_evm0 0 0 0 0
BL45096_cuf2 0 0 0 0
BL22391_evm0 0 0 0 0
BL69815_cuf0 0 0 0 0
BL07872_cuf0 0 0 0 0
BL91582_cuf0 0 0 0 0
BL24397_cuf1 0 0 0 0
BL20233_cuf0 0 0 0 0
BL09726_cuf3 0 0 0 0
BL02843_cuf0 0 0 0 0
BL30195_evm0 816 1 0 0
BL09254_cuf1 0 0 0 0
BL08475_evm0 0 0 0 0
BL05471_cuf1 0 0 0 0
BL06063_evm3 2 0 0 0
BL90434_cuf0 0 0 0 0
BL87928_cuf0 0 0 0 0
BL31324_evm0 0 0 0 0
BL69163_cuf0 0 0 0 0
BL02550_cuf0 10 1 0 0
BL07640_cuf1 0 0 0 0
BL18281_cuf0 1 0 0 0
BL27793_evm0 0 0 0 0
BL06123_cuf2 0 0 0 0
BL14013_evm1 0 1 0 0
BL16602_evm0 1 0 0 0
BL16439_cuf0 0 0 0 0
BL82255_cuf1 0 0 0 0
BL16431_cuf0 1 0 0 0
BL40617_cuf0 0 0 0 0
BL27162_evm0 2 0 0 0
BL10589_cuf1 0 0 0 0
BL53791_cuf0 0 0 0 0
BL04416_cuf1 0 0 0 0
BL44550_cuf0 0 0 0 0
BL05867_cuf0 0 8 0 0
BL23898_cuf0 0 0 0 0
BL40252_cuf0 0 0 0 0
BL00902_cuf1 0 0 0 0
BL05331_cuf0 0 10 0 0
BL06300_cuf0 0 0 0 0
BL13540_cuf0 0 0 0 0
BL49053_cuf0 0 0 0 0
BL13131_cuf3 2 0 0 0
BL01357_cuf2 0 3 0 0
BL30973_evm0 0 0 0 0
BL97137_cuf11 0 0 0 0
BL18793_cuf1 0 0 0 0
BL37869_cuf0 0 0 0 0
BL21256_evm0 0 0 0 0
BL39188_cuf1 0 0 0 0
BL79557_cuf1 0 0 0 0
BL04929_cuf0 0 0 0 0
BL96968_cuf6 0 0 0 0
BL23200_cuf0 0 2 0 0
BL10602_cuf0 0 0 0 0
BL12274_evm0 0 0 0 0
BL10625_evm0 16 1 0 0
BL19507_cuf4 0 0 0 0
BL15607_cuf0 0 0 0 0
BL14516_evm0 0 0 0 0
BL03771_cuf0 0 0 0 0
BL08262_evm8 0 0 0 0
BL14146_cuf0 0 0 0 0
BL50049_cuf1 0 0 0 0
BL19571_evm0 0 0 0 0
BL01001_cuf1 0 0 0 0
BL66487_cuf0 0 0 0 0
BL96867_cuf0 0 0 0 0
BL12536_evm0 0 1 0 0
BL04181_evm1 0 2 0 0
BL08719_cuf0 0 0 0 0
BL97233_cuf6 0 3 0 0
BL20785_evm0 0 0 0 0
BL01861_evm0 0 0 0 0
BL26074_evm0 0 0 0 0
BL97185_cuf2 0 0 0 0
BL95665_evm0 0 0 0 0
BL19827_cuf0 0 4 0 0
BL08062_cuf0 0 0 0 0
BL06503_evm2 0 0 0 0
BL09208_evm0 0 0 0 0
BL08202_evm0 0 0 0 0
BL22835_cuf0 0 2 0 0
BL27707_evm0 0 1 0 2
BL40162_cuf0 0 0 0 0
BL96189_cuf0 0 0 0 0
BL95844_evm1 0 0 0 0
BL53472_cuf0 0 0 0 0
BL97401_cuf25 1 0 0 0
BL17343_cuf1 0 8 0 0
BL12282_evm3 0 3 0 0
BL03312_evm0 0 0 0 0
BL50861_cuf0 0 0 0 0
BL72842_cuf0 0 0 0 0
BL01310_cuf2 0 0 0 0
BL43616_cuf1 0 0 0 0
BL24652_cuf0 0 0 0 0
BL03643_evm0 0 0 0 0
BL15061_cuf1 0 13 0 0
BL22360_cuf2 0 0 0 0
BL05076_cuf0 0 0 0 0
BL57060_cuf0 0 0 0 0
BL12183_cuf0 1 0 0 0
BL31653_evm0 0 0 0 0
BL08760_evm1 2 0 0 0
BL78145_cuf0 0 0 0 0
BL46654_cuf1 0 0 0 0
BL09266_cuf0 0 0 0 0
BL31338_evm3 0 0 0 0
BL04474_cuf1 0 0 0 0
BL02265_cuf1 1 0 0 0
BL13886_evm3 0 0 0 0
BL01083_cuf0 0 1 0 0
BL06251_cuf0 0 2 0 0
BL14845_cuf0 0 0 0 0
BL05613_evm0 0 1 0 0
BL96745_cuf0 0 3 0 0
BL19078_cuf0 0 0 0 0
BL13038_cuf0 4 0 0 0
BL46967_cuf0 0 0 0 0
BL00390_evm0 0 0 0 0
BL21396_evm7 0 0 0 0
BL25367_evm0 0 0 0 0
BL12186_cuf0 0 0 0 0
BL11193_evm0 0 0 0 0
BL96783_cuf3 2 0 0 0
BL73021_cuf0 0 0 0 0
BL83102_cuf0 0 0 0 0
BL20604_cuf4 0 1 0 0
BL12108_cuf0 0 0 0 0
BL77042_cuf0 0 0 0 0
BL40258_cuf1 0 0 0 0
BL23040_evm0 0 0 0 0
BL28357_evm0 0 0 0 0
BL10573_evm0 0 0 0 0
BL48744_cuf0 0 0 0 0
BL96754_cuf0 0 0 0 0
BL13996_cuf1 0 1 0 0
BL96824_cuf2 0 0 0 0
BL09096_cuf0 0 1 0 0
BL20954_evm0 0 0 0 0
BL15475_cuf3 0 0 0 0
BL06147_evm0 0 0 0 0
BL83217_cuf0 0 0 0 0
BL78388_cuf0 0 0 0 0
BL29581_evm0 0 0 0 0
BL34814_cuf0 0 0 0 0
BL02569_cuf2 0 0 0 0
BL97406_cuf4 0 0 0 0
BL15678_cuf0 0 3 0 0
BL03169_cuf0 1 0 0 0
BL18066_cuf0 0 0 0 0
BL18483_cuf1 0 0 0 0
BL05085_cuf0 1 1 0 0
BL96434_cuf0 0 0 0 0
BL05022_cuf0 0 0 0 0
BL06000_cuf2 9 0 0 0
BL02572_evm0 0 0 0 0
BL02526_cuf0 3 2 0 0
BL46226_cuf0 1 0 0 0
BL12261_cuf0 0 0 0 0
BL17466_evm0 0 0 0 0
BL17551_cuf1 0 0 0 0
BL01185_cuf6 0 1 0 0
BL03903_cuf0 1 0 0 0
BL02056_evm0 0 2 0 0
BL04071_cuf2 0 0 0 0
BL27846_evm0 0 0 0 0
BL00226_cuf0 0 0 0 0
BL73876_cuf2 0 0 0 0
BL17815_cuf2 0 0 0 0
BL14116_evm5 0 0 0 0
BL12845_evm0 0 24 0 0
BL10533_cuf7 0 0 0 0
BL43538_cuf0 0 0 0 0
BL27904_evm0 0 0 0 0
BL11091_evm0 0 0 0 0
BL15182_cuf4 0 1 0 0
BL01165_cuf0 0 2 0 0
BL07868_evm0 0 0 0 0
BL21335_cuf0 0 0 0 0
BL21601_evm0 0 0 0 0
BL96633_cuf6 0 0 0 0
BL28556_evm0 0 0 0 0
BL31864_evm0 0 0 0 0
BL24167_evm0 0 0 0 0
BL24376_cuf0 0 0 0 0
BL18071_cuf0 0 0 0 0
BL72319_cuf0 0 0 0 0
BL05370_cuf0 0 0 0 0
BL09890_cuf0 0 0 0 0
BL95872_evm1 0 2 0 0
BL06998_cuf1 2 0 0 0
BL22299_cuf3 1 0 0 0
BL02914_evm0 0 1 0 0
BL18696_evm0 0 0 0 0
BL02464_cuf4 0 0 0 0
BL43122_cuf0 0 3 0 0
BL21323_evm1 0 0 0 0
BL06284_evm1 0 46 0 0
BL24414_cuf0 0 0 0 0
BL21662_evm0 0 0 0 0
BL96196_cuf0 0 1 0 0
BL12803_cuf0 3 0 0 0
BL13929_cuf0 0 0 0 0
BL95011_evm0 0 0 0 0
BL34185_cuf0 0 0 0 0
BL28320_evm0 0 0 0 0
BL05123_cuf1 0 0 0 0
BL84432_cuf0 0 0 0 0
BL21295_evm1 0 0 0 0
BL06800_cuf1 0 0 0 0
BL91565_cuf1 0 0 0 0
BL28703_evm0 0 0 0 0
BL96534_cuf0 0 0 0 0
BL06732_evm0 0 0 0 0
BL24213_evm0 0 0 0 0
BL01048_evm1 0 6 0 0
BL05927_cuf0 1 0 0 0
BL05862_evm0 0 0 0 0
BL15498_evm0 0 0 0 0
BL20276_evm0 1 0 0 0
BL97205_cuf19 3 0 0 0
BL07805_cuf0 0 0 0 0
BL57561_cuf0 0 0 0 0
BL03448_evm0 0 0 0 0
BL08331_evm0 0 0 0 0
BL09073_evm0 0 1 0 0
BL20423_cuf1 0 0 0 0
BL01181_cuf4 0 1 0 0
BL01597_cuf0 0 0 0 0
BL06476_cuf0 2 0 0 0
BL96087_evm1 0 0 0 0
BL15046_evm4 0 0 0 0
BL04673_evm0 0 0 0 0
BL04562_cuf1 0 0 0 0
BL95437_evm0 0 0 0 0
BL95052_evm1 0 1 0 0
BL12555_cuf0 0 0 0 0
BL46028_cuf0 0 0 0 0
BL15500_evm0 0 0 0 0
BL79878_cuf0 0 0 0 0
BL08852_cuf4 0 0 0 0
BL02331_cuf0 0 0 0 0
BL03752_evm1 0 0 0 0
BL76569_cuf0 0 0 0 0
BL80064_cuf0 0 0 0 0
BL17891_cuf2 0 0 0 0
BL11914_cuf0 0 0 0 0
BL04986_cuf0 0 0 0 0
BL96312_cuf1 0 0 0 0
BL04652_evm0 0 0 0 0
BL20039_evm0 0 0 0 0
BL01613_cuf3 0 0 0 0
BL76007_cuf3 0 0 0 0
BL13872_cuf0 0 0 0 0
BL01565_cuf2 3 0 0 0
BL28150_evm0 0 0 0 0
BL05963_cuf2 0 1 0 0
BL14696_cuf0 48 0 0 0
BL36395_cuf0 0 0 0 0
BL60449_cuf0 0 0 0 0
BL06643_cuf0 0 0 0 0
BL26847_evm0 0 0 0 0
BL08231_cuf6 0 0 0 0
BL43362_cuf0 0 0 0 0
BL19302_cuf0 0 2 0 0
BL10058_cuf3 0 4 0 0
BL04911_cuf0 0 0 0 0
BL06880_cuf1 0 0 0 0
BL06913_cuf0 0 0 0 0
BL14944_cuf0 0 0 0 0
BL14681_cuf0 1 0 0 0
BL81175_cuf0 0 1 0 0
BL96748_cuf1 0 2 0 0
BL06868_cuf9 0 0 0 0
BL27458_evm0 0 0 0 0
BL96394_cuf74 0 1 0 0
BL03062_evm1 0 0 0 0
BL19742_cuf0 0 0 0 0
BL09444_cuf0 0 0 0 0
BL04450_evm4 0 0 0 0
BL34806_cuf0 0 0 0 0
BL18117_cuf0 0 0 0 0
BL22591_cuf0 0 0 0 0
BL22027_cuf2 0 0 0 0
BL23255_cuf4 4 0 0 0
BL14639_cuf0 0 0 0 0
BL19986_evm0 0 1 0 0
BL07647_evm1 0 0 0 0
BL07449_cuf0 0 0 0 0
BL28243_evm0 0 1 0 0
BL01675_evm0 4 7 0 0
BL24695_cuf6 0 0 0 0
BL14881_evm2 5 0 0 0
BL97051_cuf1 0 0 0 0
BL02296_evm1 0 0 0 0
BL20768_evm4 0 0 0 0
BL06789_cuf0 0 0 0 0
BL13455_cuf0 0 0 0 0
BL24739_cuf0 0 3 0 0
BL10554_cuf4 2 1 1 0
BL15951_evm0 0 3 0 0
BL24707_cuf0 0 0 0 0
BL78932_cuf0 0 0 0 0
BL15527_evm0 0 0 0 0
BL97389_cuf11 0 0 0 0
BL01345_evm0 0 0 0 0
BL11456_cuf0 0 0 0 0
BL12253_cuf1 2 0 0 0
BL17188_cuf1 0 0 0 0
BL28113_evm0 0 0 0 0
BL09058_evm0 0 0 0 0
BL06362_cuf0 4 0 0 0
BL60664_cuf0 0 0 0 0
BL13832_cuf0 0 0 0 0
BL29892_evm0 0 0 0 0
BL19862_cuf4 0 0 0 0
BL83346_cuf0 0 0 0 0
BL17629_cuf3 0 1 0 0
BL15252_cuf0 0 0 0 0
BL28946_evm0 0 0 0 0
BL07908_cuf1 0 0 0 0
BL08327_cuf0 0 0 0 0
BL17050_evm0 0 0 0 0
BL17436_cuf3 0 1 0 0
BL11124_cuf0 0 0 0 0
BL02192_evm0 0 0 0 0
BL73667_cuf0 0 0 0 0
BL11205_evm0 0 0 0 0
BL10089_evm0 0 0 1 0
BL14805_cuf0 0 0 0 0
BL18694_cuf0 0 0 0 0
BL95387_evm1 0 1 0 0
BL53956_cuf0 0 0 0 0
BL27393_evm0 0 0 0 0
BL01403_evm0 0 0 0 0
BL19193_cuf1 0 0 0 0
BL66731_cuf0 0 0 0 0
BL01578_evm0 0 0 0 0
BL14227_evm3 0 0 0 0
BL11280_evm0 0 0 0 0
BL15341_cuf0 1 0 0 0
BL00911_cuf0 1 4 0 0
BL11376_evm0 0 0 0 0
BL11696_evm0 0 7 0 0
BL01160_cuf0 0 0 0 0
BL25763_evm0 0 0 0 0
BL11601_cuf1 0 0 0 0
BL07474_evm7 0 4 0 0
BL04558_evm0 0 0 0 0
BL08993_cuf0 0 0 0 0
BL80449_cuf0 0 0 0 0
BL91384_cuf0 0 0 0 0
BL06468_evm0 0 1 0 0
BL29664_evm0 1 0 0 0
BL50458_cuf0 0 0 0 0
BL96402_cuf8 0 1 0 0
BL08664_cuf0 0 0 0 0
BL02257_evm0 0 0 0 0
BL79214_cuf1 0 0 0 0
BL11248_cuf0 0 0 0 0
BL96447_cuf2 0 11 0 0
BL16635_cuf5 0 3 0 0
BL06585_cuf0 0 0 0 0
BL01528_evm0 0 0 0 0
BL85208_cuf1 0 0 0 0
BL90730_cuf0 0 0 0 0
BL19662_evm1 0 0 0 0
BL29426_evm0 0 0 0 0
BL95893_evm1 0 0 0 0
BL17204_cuf0 0 0 0 0
BL06164_cuf2 0 0 0 0
BL96095_evm1 0 0 0 0
BL05822_cuf5 0 2 0 0
BL24735_cuf0 0 0 0 0
BL11553_cuf0 0 0 0 0
BL14434_cuf0 0 0 0 0
BL96680_cuf2 0 0 0 0
BL25095_evm0 0 0 0 0
BL10897_cuf1 1 0 0 0
BL22214_cuf0 2 0 0 0
BL01050_cuf0 0 0 0 0
BL24850_cuf9 0 0 0 0
BL18681_cuf0 0 2 0 0
BL27286_evm0 0 0 0 0
BL40337_cuf0 0 0 0 0
BL00060_cuf0 1 0 0 0
BL02022_evm1 0 0 0 0
BL81765_cuf1 0 0 0 0
BL20543_cuf0 0 0 0 0
BL13295_cuf73 0 1 0 0
BL03124_cuf0 0 0 0 0
BL01297_evm0 0 0 0 0
BL15312_evm3 2 0 0 0
BL25941_evm0 0 0 0 0
BL22035_cuf3 0 0 0 0
BL29228_evm0 0 0 0 0
BL00900_cuf0 0 0 0 0
BL78874_cuf0 0 0 0 0
BL59762_cuf2 0 0 0 0
BL45394_cuf0 0 0 0 0
BL31461_evm0 0 0 0 0
BL27291_evm0 0 0 0 0
BL46911_cuf0 0 0 0 0
BL10833_cuf0 0 1 0 0
BL49470_cuf0 0 0 0 0
BL24392_cuf0 0 0 0 0
BL06276_cuf9 0 16 0 0
BL06137_cuf2 0 0 0 0
BL13801_cuf0 33 0 0 0
BL07977_evm0 0 0 0 0
BL95501_evm1 0 0 0 0
BL96086_evm5 0 0 0 0
BL04187_evm0 0 0 0 0
BL15862_cuf0 4 32 0 0
BL20561_evm0 0 0 0 0
BL24479_cuf3 0 1 0 0
BL19555_cuf0 0 0 0 0
BL46954_cuf0 0 0 0 0
BL53268_cuf0 2 0 0 0
BL31827_evm0 0 0 0 0
BL88968_cuf0 0 0 0 0
BL10705_cuf3 0 0 0 0
BL96985_cuf6 0 0 0 0
BL96190_cuf1 0 0 0 0
BL19867_cuf4 0 0 0 0
BL34023_cuf0 0 0 0 0
BL18006_cuf1 0 0 0 0
BL19093_cuf1 0 0 0 0
BL19535_evm1 0 0 0 0
BL09948_cuf2 0 0 0 0
BL19041_cuf4 0 0 0 0
BL19984_cuf0 0 0 0 0
BL33784_cuf0 0 0 0 0
BL52518_cuf0 0 0 0 0
BL21269_evm1 1 3 0 0
BL19360_evm0 0 0 0 0
BL15356_cuf0 0 0 0 0
BL29530_evm0 0 0 0 0
BL03470_cuf0 1 0 0 0
BL14320_evm0 0 0 0 0
BL05429_cuf2 0 0 0 0
BL65437_cuf2 0 0 0 0
BL50737_cuf0 0 0 0 0
BL00837_cuf0 0 0 0 0
BL29641_evm0 0 0 0 0
BL82515_cuf0 0 0 0 0
BL16392_evm0 0 18 0 0
BL20272_evm0 0 0 0 0
BL17196_evm0 0 0 0 0
BL21733_cuf0 0 0 0 0
BL11577_evm3 0 3 0 0
BL02163_cuf0 0 0 0 0
BL41055_cuf1 0 0 0 0
BL15799_cuf0 0 0 0 0
BL15776_cuf3 1 0 0 0
BL53875_cuf0 0 1 0 0
BL21825_cuf13 0 1 0 0
BL27820_evm0 2 0 0 0
BL19868_cuf0 3 0 0 0
BL51709_cuf0 0 0 0 0
BL17136_evm0 0 0 0 0
BL05066_evm1 0 0 0 0
BL07468_cuf1 0 0 0 0
BL73283_cuf0 0 0 0 0
BL30941_evm0 0 2 0 0
BL21298_cuf1 0 0 0 0
BL18033_cuf0 0 2 0 0
BL30863_evm0 0 0 0 0
BL05667_evm0 0 0 0 0
BL04052_cuf0 0 0 0 0
BL19316_cuf4 0 0 0 0
BL24086_cuf2 4 0 0 0
BL14880_cuf2 0 0 0 0
BL96224_cuf2 0 0 0 0
BL04356_evm0 0 0 0 0
BL18618_cuf0 1 0 0 0
BL14616_evm1 0 1 0 0
BL09001_cuf1 0 0 0 0
BL97462_cuf1 0 0 0 0
BL14072_cuf3 0 0 0 0
BL30389_evm0 0 0 0 0
BL18559_cuf0 0 0 0 0
BL31381_evm0 0 0 0 0
BL08279_evm0 0 0 0 0
BL14124_cuf6 0 0 0 0
BL18813_cuf0 0 0 0 0
BL28575_evm0 0 0 0 0
BL96432_cuf2 0 0 0 0
BL55882_cuf0 0 0 0 0
BL07107_evm1 0 0 0 0
BL95233_evm1 0 0 0 0
BL02696_cuf3 0 0 0 0
BL16120_evm6 0 0 114 0
BL26785_evm0 0 4 0 0
BL97230_cuf1 0 0 0 0
BL15848_cuf2 3 0 0 0
BL08435_cuf0 0 1 0 0
BL10664_evm2 0 0 0 0
BL88631_cuf3 0 0 0 0
BL04376_cuf0 0 0 0 0
BL04290_evm0 0 0 0 0
BL18373_cuf8 0 5 0 0
BL14328_cuf3 90 2 0 0
BL66508_cuf0 0 0 0 0
BL08763_evm4 0 0 0 0
BL08181_cuf0 0 1 0 0
BL24239_cuf0 0 0 0 0
BL17428_cuf1 0 2 0 0
BL28023_evm0 0 0 0 0
BL56556_cuf2 0 0 0 0
BL00868_cuf1 0 0 0 0
BL17605_evm0 0 0 0 0
BL19500_cuf1 0 0 0 0
BL55851_cuf1 0 0 0 0
BL27023_evm0 0 0 0 0
BL27012_evm0 0 0 0 0
BL46229_cuf0 0 0 0 0
BL96980_cuf0 0 0 0 0
BL14351_evm0 0 0 0 0
BL96607_cuf34 2 0 0 0
BL32880_cuf0 0 0 0 0
BL22712_evm0 0 0 0 0
BL13236_evm0 0 0 0 0
BL34777_cuf0 0 0 0 0
BL08646_cuf0 0 0 0 0
BL27657_evm0 0 0 0 0
BL22117_evm0 1 0 0 0
BL96459_cuf14 0 0 0 0
BL04777_cuf12 0 1 0 0
BL08896_cuf4 1 0 0 0
BL27685_evm0 0 0 0 0
BL97226_cuf2 0 0 0 0
BL10509_cuf1 0 0 0 0
BL05468_evm0 0 0 0 0
BL06082_cuf0 0 0 0 0
BL97327_cuf2 0 1 0 0
BL96859_cuf0 0 0 0 0
BL08570_cuf2 0 0 0 0
BL01603_evm2 0 0 0 0
BL06878_cuf4 0 0 0 0
BL90262_cuf1 0 0 0 0
BL96554_cuf2 0 0 0 0
BL38782_cuf0 0 0 0 0
BL07081_evm1 0 0 0 0
BL15286_cuf0 0 0 0 0
BL07139_cuf3 0 0 0 0
BL59938_cuf0 1 0 0 0
BL02348_cuf0 0 2 0 0
BL22329_cuf1 0 0 0 0
BL05170_cuf0 0 0 0 0
BL04953_cuf2 4 0 0 0
BL10351_cuf0 0 0 0 0
BL15595_cuf0 0 0 0 0
BL19307_evm0 0 0 0 0
BL97409_cuf10 0 0 0 0
BL12751_cuf0 0 0 0 0
BL08179_cuf1 0 0 0 0
BL96126_evm0 0 0 0 0
BL17031_evm0 3 1 0 0
BL04780_cuf0 0 2 0 0
BL20754_cuf2 0 0 0 0
BL04881_cuf4 0 0 0 0
BL19326_evm1 0 0 0 0
BL21284_evm0 0 0 0 0
BL82113_cuf0 0 0 0 0
BL65430_cuf1 0 0 0 0
BL26139_evm0 0 1 0 0
BL04374_cuf0 0 0 0 0
BL24828_evm0 0 0 0 0
BL12688_evm3 0 0 0 0
BL28368_evm0 0 0 0 0
BL95823_evm0 0 0 0 0
BL23913_cuf0 0 0 0 0
BL05360_evm0 0 0 0 0
BL15510_evm6 0 0 0 0
BL24094_cuf1 0 0 0 0
BL23391_cuf0 0 7 0 0
BL26716_evm1 0 0 0 0
BL62821_cuf0 0 0 0 0
BL01130_cuf0 0 0 0 0
BL64604_cuf0 0 0 0 0
BL21140_cuf0 0 6 0 0
BL24798_evm0 0 0 0 0
BL29365_evm0 0 0 0 0
BL13710_evm6 0 0 0 0
BL22301_evm0 0 0 0 0
BL02293_cuf4 0 0 0 0
BL71162_cuf0 0 0 0 0
BL95219_evm0 0 0 0 0
BL12932_cuf0 0 0 0 0
BL74804_cuf0 0 0 0 0
BL32127_evm0 0 0 0 0
BL61619_cuf0 0 0 0 0
BL00677_cuf1 0 0 0 0
BL23109_cuf1 0 0 0 0
BL21163_cuf1 0 0 0 0
BL12696_cuf2 0 0 0 0
BL07943_evm0 0 0 0 0
BL22525_cuf0 34 0 0 0
BL42474_cuf0 0 0 0 0
BL00195_cuf1 0 0 0 0
BL97223_cuf0 0 1 0 0
BL21422_cuf0 0 0 0 0
BL00488_evm1 0 0 0 0
BL07009_cuf11 0 0 0 0
BL90227_cuf1 0 0 0 0
BL10704_cuf1 0 0 0 0
BL41687_cuf3 0 0 0 0
BL14150_cuf0 0 0 0 0
BL05138_cuf7 0 0 0 0
BL20193_evm1 2 0 0 0
BL13026_cuf0 0 1 0 0
BL97148_cuf3 0 0 0 0
BL49505_cuf0 0 0 0 0
BL19474_evm1 0 0 0 0
BL22990_cuf0 0 0 0 0
BL95728_evm0 0 0 0 0
BL05267_cuf3 0 0 0 0
BL02051_cuf0 0 0 0 0
BL17463_cuf4 0 0 0 0
BL17611_evm0 0 0 0 0
BL39558_cuf0 0 0 0 0
BL11455_cuf4 0 2 0 0
BL25412_evm0 0 0 0 0
BL97222_cuf5 0 0 0 0
BL13224_cuf1 0 0 0 0
BL08691_cuf1 0 0 0 0
BL06881_cuf0 0 0 0 0
BL22746_cuf0 0 0 0 0
BL22019_cuf0 0 0 0 0
BL14050_cuf17 0 0 0 0
BL07130_evm1 0 0 0 0
BL17371_cuf2 0 0 0 0
BL21513_cuf23 0 10 0 0
BL10663_cuf3 0 0 0 0
BL03292_evm0 0 0 0 0
BL76209_cuf0 0 0 0 0
BL48064_cuf0 0 0 0 0
BL09923_evm0 3 0 0 0
BL15675_evm0 0 0 0 0
BL17103_cuf2 0 2 0 0
BL30690_evm1 6 0 0 0
BL39497_cuf0 0 0 0 0
BL20035_cuf0 0 0 0 0
BL30164_evm0 0 0 0 0
BL03365_cuf13 0 1 0 0
BL07818_cuf0 0 0 0 0
BL06228_evm0 0 0 0 0
BL02480_cuf0 2 1 0 0
BL19783_cuf2 2 0 0 0
BL00664_cuf0 0 5 0 0
BL17745_evm0 0 0 0 0
BL17939_cuf27 0 5 0 0
BL08244_cuf0 0 0 0 0
BL47030_cuf0 0 0 0 0
BL07973_cuf1 0 0 0 0
BL97308_cuf1 0 0 0 0
BL03476_cuf0 0 0 0 0
BL08925_cuf0 0 5 0 0
BL84616_cuf0 0 0 0 0
BL96449_cuf0 0 0 0 0
BL18751_cuf2 0 0 0 0
BL17760_cuf7 0 0 0 0
BL28028_evm0 0 0 0 0
BL10049_cuf0 0 0 0 0
BL13336_evm0 0 0 0 0
BL61691_cuf0 0 0 0 0
BL24467_cuf0 0 0 0 0
BL22752_cuf3 0 0 0 0
BL20112_evm0 0 0 0 0
BL27748_evm0 1 0 0 0
BL08453_cuf0 0 0 0 0
BL20741_cuf0 0 5 0 0
BL20590_cuf0 0 0 0 0
BL14920_cuf4 0 0 0 0
BL18612_cuf0 0 1 0 0
BL12714_cuf0 0 0 0 0
BL16623_cuf1 0 0 0 0
BL10983_evm0 0 0 0 0
BL09934_cuf0 1 0 0 0
BL11737_evm0 0 0 0 0
BL14390_cuf1 0 0 0 0
BL23824_evm0 0 0 0 0
BL19829_cuf1 0 0 0 0
BL95167_evm1 0 2 0 0
BL16412_cuf0 1 0 0 0
BL30662_evm0 0 0 0 0
BL21317_cuf6 0 0 0 0
BL15044_evm0 0 0 0 0
BL23956_cuf1 0 0 0 0
BL96553_cuf0 0 0 0 0
BL96686_cuf0 0 0 0 0
BL16842_cuf0 0 0 0 0
BL09328_cuf0 0 0 0 0
BL13980_cuf1 0 0 0 0
BL17887_cuf0 0 0 0 0
BL18976_cuf0 0 0 0 0
BL02929_evm0 0 1 0 0
BL00699_cuf0 2 0 0 0
BL54545_cuf0 0 0 0 0
BL00449_cuf0 0 0 0 0
BL19771_cuf0 0 0 0 0
BL22223_evm0 0 0 0 0
BL95478_evm2 0 1 0 0
BL96659_cuf19 0 3 0 0
BL42144_cuf1 0 0 0 0
BL26558_evm0 0 0 0 0
BL05931_cuf2 3 0 0 0
BL17435_cuf3 0 0 0 0
BL18163_cuf3 0 0 0 0
BL85371_cuf0 0 0 0 0
BL04847_cuf2 0 0 0 0
BL08036_cuf1 0 0 0 0
BL04211_cuf0 0 4 0 0
BL06367_evm0 4 0 0 0
BL14865_cuf0 0 0 0 0
BL21953_cuf0 4 0 0 0
BL14941_cuf0 1 0 0 0
BL00035_evm1 0 0 0 0
BL03991_cuf4 0 0 0 0
BL27584_evm0 0 0 0 0
BL09239_evm0 0 0 0 0
BL19621_evm0 0 0 0 0
BL08409_evm5 0 1 0 0
BL25392_evm0 0 0 0 0
BL47292_cuf8 0 0 0 0
BL15727_evm0 0 0 0 0
BL26868_evm0 0 0 0 0
BL29904_evm0 0 0 0 0
BL19255_cuf14 0 0 0 0
BL24267_cuf6 0 0 0 0
